symbol,short_name,regular_market_price,regular_market_time,ask,ask_size,average_daily_volume_10_day,average_daily_volume_3_month,bid,bid_size,currency_id,exchange_id,exchange_timezone_name,exchange_timezone_short_name,fifty_day_average,fifty_day_average_change,fifty_day_average_change_percent,fifty_two_week_high,fifty_two_week_high_change,fifty_two_week_high_change_percent,fifty_two_week_low,fifty_two_week_low_change,fifty_two_week_low_change_percent,full_exchange_name,gmt_offset_milliseconds,is_tradeable,market_id,market_state,post_market_change,post_market_change_percent,post_market_price,post_market_time,pre_market_change,pre_market_change_percent,pre_market_price,pre_market_time,quote_delay,quote_source,quote_type,regular_market_change,regular_market_change_percent,regular_market_day_high,regular_market_day_low,regular_market_open,regular_market_previous_close,regular_market_volume,source_interval,two_hundred_day_average,two_hundred_day_average_change,two_hundred_day_average_change_percent,change
ARMANFIN.NS,ARMAN FINANCIAL SE,655.4,2021-07-01 07:30:49,657.25,0,59296,17609,654.55,0,INR,NSI,Asia/Kolkata,IST,613.2361,42.16394,0.06875645,817,-161.59998,-0.19779679,429,226.40002,0.527739,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.39996338,-0.060988624,670.95,650.15,656.55,655.8,5050,15,641.47375,13.92627,0.021709803,19.779681762545902
ARVINDFASN.NS,ARVIND FASHIONS LT,137.2,2021-07-01 07:32:52,137.35,0,381649,379190,137.2,0,INR,NSI,Asia/Kolkata,IST,140.90973,-3.709732,-0.026327012,182.85,-45.65001,-0.24965823,116.72639,20.47361,0.1753983,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.1000061,-0.07283766,139.95,136.65,137.65,137.3,391471,15,146.65953,-9.459534,-0.06449996,24.965818977303808
ASHOKA.NS,ASHOKA BUILDCON LT,110.6,2021-07-01 07:34:11,110.7,0,3897929,2412061,110.6,0,INR,NSI,Asia/Kolkata,IST,95.375,15.224998,0.15963301,118.6,-8,-0.06745362,50,60.6,1.212,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.05000305,-0.045190286,112.5,110.2,111.6,110.65,1675550,15,96.596855,14.003143,0.1449648,6.745362563237775
ASIANTILES.NS,ASIAN GRANITO INDI,184.9,2021-07-01 07:34:33,184.9,0,671632,726786,185,0,INR,NSI,Asia/Kolkata,IST,183.07222,1.827774,0.009983896,314.9,-130,-0.4128295,138.15,46.75,0.3384003,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.75,-0.403986,188,183,186.5,185.65,159498,15,210.54895,-25.648956,-0.121819444,41.282946967291196
ASTRAZEN.NS,ASTREZENECA PHARMA,3628.25,2021-07-01 07:34:34,3624.85,0,15391,114146,3626.45,0,INR,NSI,Asia/Kolkata,IST,3757.818,-129.56812,-0.034479614,4970,-1341.75,-0.26996982,3005,623.25,0.20740433,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,17.050049,0.47214356,3628.25,3597.05,3611,3611.2,9542,15,3778.482,-150.23193,-0.039759867,26.99698189134809
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,33.65,2021-06-28 09:52:29,0,0,2486,1763,0,0,INR,NSI,Asia/Kolkata,IST,30.172222,3.4777794,0.115264274,60.25,-26.599998,-0.44149375,24.6,9.050001,0.36788622,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.30000305,0.89955944,33.95,32,32,33.35,10375,15,32.50105,1.1489525,0.035351243,44.149377593360995
AKASH.NS,Akash Infra-Projects Ltd,220.1,2021-07-01 07:09:03,220.35,0,84478,41078,219.05,0,INR,NSI,Asia/Kolkata,IST,217.77222,2.3277893,0.010689101,281,-60.899994,-0.21672596,88,132.1,1.5011364,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.40000916,0.18207063,222.5,217.75,222.5,219.7,5087,15,220.8528,-0.75279236,-0.0034085705,21.672597864768687
AKZOINDIA.NS,AKZO NOBEL INDIA,2336.7,2021-07-01 07:32:03,2337.35,0,20638,16769,2333.85,0,INR,NSI,Asia/Kolkata,IST,2268.922,67.77783,0.029872261,2530,-193.30005,-0.07640318,1795,541.69995,0.3017827,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-17.900146,-0.7602202,2349.95,2328.9,2340.1,2354.6,4988,15,2272.4634,64.23657,0.028267374,7.640316205533604
ALCHEM.NS,ALCHEMIST LTD,3.7,2021-06-28 09:57:49,0,0,2462,4130,0,0,INR,NSI,Asia/Kolkata,IST,3.386111,0.31388903,0.09269898,11.45,-7.75,-0.6768559,3.05,0.6500001,0.21311478,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.049999952,1.3698617,3.7,3.4,3.5,3.65,10794,15,4.4,-0.70000005,-0.15909092,67.68558951965065
AMARAJABAT.NS,AMARA RAJA BATTERI,743.2,2021-07-01 07:34:34,743.6,0,729146,1936436,743.25,0,INR,NSI,Asia/Kolkata,IST,760.71387,-17.513855,-0.02302292,1025.55,-282.35004,-0.2753157,656.25,86.95001,0.13249525,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.8499756,-0.24830222,748.65,742.05,745.1,745.05,396454,15,861.6825,-118.48248,-0.13750133,27.531568426697863
AMBER.NS,AMBER ENTERPRISES,2932,2021-07-01 07:34:24,2931.95,0,202189,101482,2930.65,0,INR,NSI,Asia/Kolkata,IST,2843.6416,88.3584,0.03107227,3662,-730,-0.19934462,1433.25,1498.75,1.0457003,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,5.800049,0.19821095,2959.85,2925,2928,2926.2,26707,15,2912.5151,19.484863,0.006690047,19.934462042599673
ANSALAPI.NS,ANSAL PROPS & INFR,8.15,2021-07-01 07:27:05,8.2,0,248974,252473,8.1,0,INR,NSI,Asia/Kolkata,IST,7.251389,0.8986106,0.12392255,13.55,-5.4000006,-0.39852402,3.6,4.5499997,1.2638888,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.10000038,-1.2121258,8.5,8.15,8.4,8.25,86505,15,7.5979023,0.5520973,0.07266444,39.85239852398524
APLLTD.NS,ALEMBIC PHARMACEUT,985.5,2021-07-01 07:34:38,986.05,0,224872,434834,985.65,0,INR,NSI,Asia/Kolkata,IST,968.3764,17.123596,0.017682789,1145,-159.5,-0.13930131,864.3,121.20001,0.1402291,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,1.2999878,0.13208573,990.7,978.95,985,984.2,174767,15,978.7682,6.7318115,0.0068778405,13.930131004366812
ARCOTECH.NS,ARCOTECH LTD,1.65,2021-06-28 09:25:18,0,0,31031,18502,0,0,INR,NSI,Asia/Kolkata,IST,1.5333333,0.116666675,0.07608696,4.1,-2.4499998,-0.59756094,1.4,0.25,0.17857143,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,1.65,1.6,1.65,1.65,60424,15,1.994056,-0.344056,-0.1725408,59.75609756097561
ARMANFIN.NS,ARMAN FINANCIAL SE,655.4,2021-07-01 07:30:49,657.25,0,59296,17609,654.55,0,INR,NSI,Asia/Kolkata,IST,613.2361,42.16394,0.06875645,817,-161.59998,-0.19779679,429,226.40002,0.527739,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.39996338,-0.060988624,670.95,650.15,656.55,655.8,5050,15,641.47375,13.92627,0.021709803,19.779681762545902
ARVINDFASN.NS,ARVIND FASHIONS LT,137.2,2021-07-01 07:32:52,137.35,0,381649,379190,137.2,0,INR,NSI,Asia/Kolkata,IST,140.90973,-3.709732,-0.026327012,182.85,-45.65001,-0.24965823,116.72639,20.47361,0.1753983,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.1000061,-0.07283766,139.95,136.65,137.65,137.3,391471,15,146.65953,-9.459534,-0.06449996,24.965818977303808
ASHOKA.NS,ASHOKA BUILDCON LT,110.6,2021-07-01 07:34:11,110.7,0,3897929,2412061,110.6,0,INR,NSI,Asia/Kolkata,IST,95.375,15.224998,0.15963301,118.6,-8,-0.06745362,50,60.6,1.212,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.05000305,-0.045190286,112.5,110.2,111.6,110.65,1675550,15,96.596855,14.003143,0.1449648,6.745362563237775
ASIANTILES.NS,ASIAN GRANITO INDI,184.9,2021-07-01 07:34:33,184.9,0,671632,726786,185,0,INR,NSI,Asia/Kolkata,IST,183.07222,1.827774,0.009983896,314.9,-130,-0.4128295,138.15,46.75,0.3384003,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.75,-0.403986,188,183,186.5,185.65,159498,15,210.54895,-25.648956,-0.121819444,41.282946967291196
ASTRAZEN.NS,ASTREZENECA PHARMA,3628.25,2021-07-01 07:34:34,3624.85,0,15391,114146,3626.45,0,INR,NSI,Asia/Kolkata,IST,3757.818,-129.56812,-0.034479614,4970,-1341.75,-0.26996982,3005,623.25,0.20740433,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,17.050049,0.47214356,3628.25,3597.05,3611,3611.2,9542,15,3778.482,-150.23193,-0.039759867,26.99698189134809
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,33.65,2021-06-28 09:52:29,0,0,2486,1763,0,0,INR,NSI,Asia/Kolkata,IST,30.172222,3.4777794,0.115264274,60.25,-26.599998,-0.44149375,24.6,9.050001,0.36788622,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.30000305,0.89955944,33.95,32,32,33.35,10375,15,32.50105,1.1489525,0.035351243,44.149377593360995
AUBANK.NS,AU SMALL FINANCE B,1033.45,2021-07-01 07:34:39,1033.1,0,1125903,1666116,1032.2,0,INR,NSI,Asia/Kolkata,IST,1005.225,28.224976,0.028078267,1354.4,-320.95007,-0.23696844,553.35,480.09998,0.86762446,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-2.4000244,-0.23169613,1044.9,1025.15,1042,1035.85,561023,15,1034.3916,-0.9416504,-0.00091034226,23.696839929119907
AUTOLITIND.NS,AUTOLITE (INDIA) LIMITED,16.1,2021-06-28 09:38:06,0,0,2751,1368,0,0,INR,NSI,Asia/Kolkata,IST,18.413889,-2.3138885,-0.12565996,43.3,-27.199999,-0.6281755,15.35,0.75,0.048859935,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,16.95,15.35,16.15,16.1,12968,15,25.412937,-9.312937,-0.3664644,62.817551963048494
BAFNAPH.NS,Bafna Pharmaceuticals Ltd,140.9,2021-07-01 07:17:03,140.85,0,9396,11590,140.05,0,INR,NSI,Asia/Kolkata,IST,138.8514,2.0485992,0.014753898,233.55,-92.65001,-0.3967031,21.3,119.59999,5.615023,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.049987793,0.03549009,145.55,134.6,139,140.85,6241,15,142.83812,-1.9381256,-0.013568686,39.67030614429458
BANDHANBNK.NS,BANDHAN BANK LTD,328.2,2021-07-01 07:34:37,328.2,0,7787001,8310252,328.05,0,INR,NSI,Asia/Kolkata,IST,312.17917,16.020844,0.051319387,430.7,-102.5,-0.23798467,251.4,76.80002,0.30548933,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-2.0499878,-0.6207382,332.4,326.45,332.4,330.25,1526790,15,339.78006,-11.580048,-0.03408101,23.798467610866034
BCP.NS,B.C. Power Controls Ltd,3.8,2021-07-01 07:24:52,3.85,0,450624,516021,3.8,0,INR,NSI,Asia/Kolkata,IST,3.6944444,0.105555534,0.028571423,8.7,-4.8999996,-0.56321836,2.85,0.95000005,0.33333337,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,3.9,3.7,3.9,3.8,297645,15,4.611888,-0.811888,-0.17604244,56.32183908045977
BESTAGRO.NS,Best Agrolife Limited,369.45,2021-07-01 07:32:58,369.4,0,53987,93826,368,0,INR,NSI,Asia/Kolkata,IST,291.71,77.74002,0.26649764,600,-230.54999,-0.38425,202.35,167.1,0.8257969,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,16.800018,4.7639356,370.25,363.7,367,352.65,76831,15,366.3576,3.0924072,0.008440953,38.425
BHARTIARTL.NS,BHARTI AIRTEL LTD,524.3,2021-07-01 07:34:39,524.3,0,6384238,9971856,524.2,0,INR,NSI,Asia/Kolkata,IST,535.9743,-11.674316,-0.021781486,623,-98.70001,-0.15842699,394,130.29999,0.33071062,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.3500366,-0.25683182,531,523.5,529,525.65,3418176,15,544.06445,-19.764465,-0.036327433,15.842696629213489
BIGBLOC.NS,BIGBLOC CONSTRUCTI,99.5,2021-07-01 07:29:17,100,0,5404,8684,99.5,0,INR,NSI,Asia/Kolkata,IST,93.844284,5.655716,0.060267027,177.35,-77.850006,-0.43896252,28.95,70.55,2.4369602,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,100.5,93.15,96.05,99.5,6666,15,106.87289,-7.3728867,-0.06898744,43.89625035241048
BILENERGY.NS,BIL ENERGY SYSTEMS,0.75,2021-06-28 09:58:50,0,0,254211,149467,0,0,INR,NSI,Asia/Kolkata,IST,0.69,0.060000002,0.08695652,1.25,-0.5,-0.4,0.4,0.35,0.875,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,0.85,0.75,0.8,0.75,369430,15,0.71584505,0.03415495,0.047712773,40
BIOCON.NS,BIOCON LTD,409.15,2021-07-01 07:34:40,409.1,0,1882251,3324808,408.95,0,INR,NSI,Asia/Kolkata,IST,393.86,15.290009,0.038820922,487.75,-78.600006,-0.16114815,363.25,45.899994,0.12635924,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,4.6999817,1.1620674,409.9,403.5,404.5,404.45,1111747,15,410.19156,-1.041565,-0.0025392158,16.114812916453104
BIOFILCHEM.NS,BIOFIL CHEMICALS &,66.95,2021-07-01 07:33:23,66.9,0,64232,57661,66.9,0,INR,NSI,Asia/Kolkata,IST,70.372856,-3.4228592,-0.048638914,356.1,-289.15002,-0.8119911,12.35,54.6,4.4210525,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1,-1.4716704,67.55,65.05,67.55,67.95,29174,15,101.257744,-34.307747,-0.33881602,81.19910137601798
BKMINDST.NS,BKM INDUSTRIES LTD,1.25,2021-07-01 06:44:34,1.25,0,25264,23563,1.25,0,INR,NSI,Asia/Kolkata,IST,1.0757142,0.17428577,0.16201866,1.65,-0.39999998,-0.24242423,0.55,0.7,1.2727273,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,1.25,1.25,1.25,1.25,1590,15,1.0771127,0.17288733,0.16050997,24.24242424242424
BLISSGVS.NS,BLISS GVS PHARMA,107.2,2021-07-01 07:33:50,107.1,0,236302,635304,107,0,INR,NSI,Asia/Kolkata,IST,110.71571,-3.5157166,-0.03175445,221,-113.8,-0.51493216,91.65,15.549995,0.16966715,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.5999985,0.56285036,108.2,106.7,107.45,106.6,99619,15,142.60599,-35.40599,-0.24827842,51.49321266968326
BLUECHIP.NS,BLUE CHIP INDIA,0.25,2021-06-28 09:25:09,0,0,5873,5052,0,0,INR,NSI,Asia/Kolkata,IST,0.2657143,-0.015714288,-0.059139792,0.45,-0.19999999,-0.44444442,0.05,0.2,4,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,0.25,0.15,0.15,0.25,23224,15,0.28732395,-0.03732395,-0.12990199,44.44444444444444
BLUESTARCO.NS,BLUE STAR,814.45,2021-07-01 07:34:35,815,0,77836,119335,814.45,0,INR,NSI,Asia/Kolkata,IST,818.88715,-4.437134,-0.0054184925,976.6,-162.14996,-0.16603519,465,349.45,0.7515054,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.5999756,-0.19606343,818,812.15,818,816.05,12196,15,833.14716,-18.697144,-0.022441586,16.603522424738888
BRFL.NS,BOMBAY RAYON FASHIONS LTD,10.4,2021-07-01 07:34:27,10.4,0,4662399,1351430,10.2,0,INR,NSI,Asia/Kolkata,IST,8.154285,2.2457142,0.27540293,15.4,-5,-0.32467532,5.5,4.8999996,0.890909,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.05000019,-0.47847074,10.8,10,10.65,10.45,213660,15,9.178521,1.2214785,0.1330801,32.467532467532465
BRITANNIA.NS,BRITANNIA INDS,3628.45,2021-07-01 07:34:41,3627.3,0,278177,514829,3628.45,0,INR,NSI,Asia/Kolkata,IST,3539.1372,89.312744,0.025235739,4010,-381.55005,-0.095149636,3317.3,311.1499,0.09379613,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-21.199951,-0.5808763,3661,3617.05,3640,3649.65,311295,15,3552.152,76.29785,0.021479331,9.514962593516213
BRNL.NS,BHARAT ROAD NETWOR,32.65,2021-07-01 07:32:17,32.75,0,144394,126439,32.7,0,INR,NSI,Asia/Kolkata,IST,31.23,1.420002,0.045469165,40.5,-7.8499985,-0.19382712,25.75,6.9000015,0.26796123,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.29999924,-0.91046804,33.55,32.1,33.55,32.95,45352,15,31.73521,0.9147911,0.028825745,19.38271604938272
CANDC.NS,C & C CONSTRUCTION,4.6,2021-07-01 07:16:57,4.6,0,85017,29147,0,0,INR,NSI,Asia/Kolkata,IST,4.7114286,-0.11142874,-0.023650732,7.75,-3.15,-0.4064516,1.9,2.6999998,1.4210526,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.20000029,-4.166672,4.6,4.6,4.6,4.8,28187,15,5.4295774,-0.82957745,-0.15278858,40.64516129032259
CAPTRUST.NS,CAPITAL TRUST LTD.,115.2,2021-07-01 07:31:52,115.1,0,39735,15858,114.65,0,INR,NSI,Asia/Kolkata,IST,92.957146,22.242851,0.2392807,149,-33.800003,-0.22684565,50,65.2,1.3039999,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-2.5,-2.1240444,123,111.85,118.9,117.7,76617,15,95.04683,20.153168,0.21203409,22.68456375838926
CAREERP.NS,CAREER POINT LTD,137.95,2021-07-01 07:31:05,137.95,0,315955,116041,137.65,0,INR,NSI,Asia/Kolkata,IST,138.90857,-0.9585724,-0.0069007436,191,-53.050003,-0.2777487,117.5,20.449997,0.17404252,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,3.399994,2.526937,141,134.1,135,134.55,123337,15,145.67218,-7.722183,-0.053010695,27.774869109947648
CEATLTD.NS,CEAT LTD,1363,2021-07-01 07:34:39,1363.9,0,90086,245753,1362.5,0,INR,NSI,Asia/Kolkata,IST,1330.8386,32.161377,0.024166249,1763,-400,-0.22688599,835,528,0.6323353,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,3.3499756,0.24638514,1368.6,1352.7,1358,1359.65,83225,15,1397.3074,-34.307373,-0.024552489,22.688598979013047
CENTUM.NS,CENTUM ELECTRONICS,394.4,2021-07-01 07:34:29,394.4,0,7170,11305,394.4,0,INR,NSI,Asia/Kolkata,IST,406.5114,-12.11142,-0.029793553,487.15,-92.75,-0.1903931,260,134.4,0.51692307,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-3.4500122,-0.867164,406.75,388.95,406.75,397.85,6673,15,413.2736,-18.873596,-0.045668527,19.039310274042904
COUNCODOS.NS,COUNTRY CONDO'S,2.85,2021-07-01 07:26:32,2.85,0,188864,118681,2.8,0,INR,NSI,Asia/Kolkata,IST,2.6914287,0.15857124,0.058917128,4.8,-1.9500003,-0.40625003,1.1,1.7499999,1.590909,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.049999952,1.7857127,2.85,2.7,2.85,2.8,51039,15,2.8366196,0.013380289,0.004716984,40.62499999999999
