symbol,short_name,regular_market_price,regular_market_time,ask,ask_size,average_daily_volume_10_day,average_daily_volume_3_month,bid,bid_size,currency_id,exchange_id,exchange_timezone_name,exchange_timezone_short_name,fifty_day_average,fifty_day_average_change,fifty_day_average_change_percent,fifty_two_week_high,fifty_two_week_high_change,fifty_two_week_high_change_percent,fifty_two_week_low,fifty_two_week_low_change,fifty_two_week_low_change_percent,full_exchange_name,gmt_offset_milliseconds,is_tradeable,market_id,market_state,post_market_change,post_market_change_percent,post_market_price,post_market_time,pre_market_change,pre_market_change_percent,pre_market_price,pre_market_time,quote_delay,quote_source,quote_type,regular_market_change,regular_market_change_percent,regular_market_day_high,regular_market_day_low,regular_market_open,regular_market_previous_close,regular_market_volume,source_interval,two_hundred_day_average,two_hundred_day_average_change,two_hundred_day_average_change_percent,change
ARMANFIN.NS,ARMAN FINANCIAL SE,656.8,2021-07-02 09:59:55,0,0,19544,17405,0,0,INR,NSI,Asia/Kolkata,IST,619.1556,37.64441,0.060799595,817,-160.20001,-0.19608325,429,227.79999,0.5310023,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,15.099976,2.3531206,669.2,640.55,649,641.7,9756,15,640.67706,16.122925,0.025165448,19.608323133414938
ARVINDFASN.NS,ARVIND FASHIONS LT,137.15,2021-07-02 10:00:01,0,0,424188,384260,0,0,INR,NSI,Asia/Kolkata,IST,140.69305,-3.5430603,-0.025182908,182.85,-45.700012,-0.2499317,116.72639,20.423607,0.17496993,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.19999695,0.14603648,140.95,136.8,138,136.95,289096,15,146.49934,-9.34935,-0.06381837,24.993163795460756
ASHOKA.NS,ASHOKA BUILDCON LT,112.2,2021-07-02 10:00:00,0,0,4210747,2456872,0,0,INR,NSI,Asia/Kolkata,IST,96.66805,15.531944,0.16067298,118.6,-6.4000015,-0.053962912,50,62.199997,1.244,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,2.949997,2.700226,112.8,109.15,109.45,109.25,3156540,15,96.80486,15.395134,0.15903266,5.396290050590212
ASIANTILES.NS,ASIAN GRANITO INDI,184.4,2021-07-02 09:59:59,0,0,531568,707044,0,0,INR,NSI,Asia/Kolkata,IST,184.17361,0.2263794,0.001229163,314.9,-130.5,-0.4144173,138.15,46.25,0.33478105,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.1499939,0.081407815,187,183.5,185.7,184.25,497798,15,209.65,-25.25,-0.12043883,41.441727532550004
ASTRAZEN.NS,ASTREZENECA PHARMA,3591.4,2021-07-02 09:59:58,0,0,15254,106744,0,0,INR,NSI,Asia/Kolkata,IST,3748.95,-157.55005,-0.042025115,4970,-1378.6001,-0.2773843,3005,586.3999,0.1951414,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-7.75,-0.21532862,3630,3585,3606,3599.15,15723,15,3771.0864,-179.68652,-0.04764848,27.738430583501007
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,33.65,2021-06-28 09:52:29,0,0,1296,1736,0,0,INR,NSI,Asia/Kolkata,IST,30.452778,3.1972237,0.10498956,60.25,-26.599998,-0.44149375,24.6,9.050001,0.36788622,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.30000305,0.89955944,33.95,32,32,33.35,10375,15,32.451736,1.1982651,0.03692453,44.149377593360995
AKASH.NS,Akash Infra-Projects Ltd,239.85,2021-07-02 09:59:55,0,0,90972,43256,0,0,INR,NSI,Asia/Kolkata,IST,218.37361,21.476395,0.09834702,281,-41.149994,-0.14644127,97,142.85,1.4726804,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-2.75,-1.1335531,247,226.7,244.8,242.6,57290,15,220.93369,18.91632,0.085619904,14.644128113879006
ALCHEM.NS,ALCHEMIST LTD,3.7,2021-06-28 09:57:49,0,0,1349,4067,0,0,INR,NSI,Asia/Kolkata,IST,3.4,0.29999995,0.088235274,11.45,-7.75,-0.6768559,3.05,0.6500001,0.21311478,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.049999952,1.3698617,3.7,3.4,3.5,3.65,10794,15,4.3475695,-0.6475694,-0.14894976,67.68558951965065
AMARAJABAT.NS,AMARA RAJA BATTERI,746.55,2021-07-02 09:59:58,0,0,687329,1918239,0,0,INR,NSI,Asia/Kolkata,IST,757.5306,-10.980591,-0.014495244,1025.55,-279.00006,-0.2720492,663.95,82.599976,0.12440692,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,1.7000122,0.22823553,752,745,747.15,744.85,579169,15,859.55835,-113.00836,-0.13147259,27.20491443615621
AMBER.NS,AMBER ENTERPRISES,2956.5,2021-07-02 09:59:57,0,0,227681,103741,0,0,INR,NSI,Asia/Kolkata,IST,2842.4473,114.052734,0.040124837,3662,-705.5,-0.19265428,1442.3,1514.2,1.0498508,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,44.600098,1.5316494,2990,2870.9,2915,2911.9,287473,15,2916.9011,39.598877,0.013575667,19.265428727471328
ANSALAPI.NS,ANSAL PROPS & INFR,7.95,2021-07-02 09:59:09,0,0,208172,240436,0,0,INR,NSI,Asia/Kolkata,IST,7.3722224,0.5777774,0.07837221,13.55,-5.6000004,-0.41328415,3.6,4.35,1.2083334,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.15000057,-1.8518587,8.25,7.75,8.25,8.1,121028,15,7.609722,0.34027767,0.044716176,41.328413284132836
APLLTD.NS,ALEMBIC PHARMACEUT,985,2021-07-02 10:00:00,0,0,228709,429297,0,0,INR,NSI,Asia/Kolkata,IST,970.1111,14.888916,0.01534764,1145,-160,-0.139738,864.3,120.70001,0.1396506,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,5.3499756,0.54611087,998,981.45,988.6,979.65,232279,15,978.06287,6.937134,0.007092728,13.973799126637555
ARCOTECH.NS,ARCOTECH LTD,1.65,2021-06-28 09:25:18,0,0,7553,18218,0,0,INR,NSI,Asia/Kolkata,IST,1.5416666,0.10833335,0.070270285,4.1,-2.4499998,-0.59756094,1.4,0.25,0.17857143,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0,0,1.65,1.6,1.65,1.65,60424,15,1.9829861,-0.33298612,-0.16792156,59.75609756097561
ARMANFIN.NS,ARMAN FINANCIAL SE,656.8,2021-07-02 09:59:55,0,0,19544,17405,0,0,INR,NSI,Asia/Kolkata,IST,619.1556,37.64441,0.060799595,817,-160.20001,-0.19608325,429,227.79999,0.5310023,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,15.099976,2.3531206,669.2,640.55,649,641.7,9756,15,640.67706,16.122925,0.025165448,19.608323133414938
ARVINDFASN.NS,ARVIND FASHIONS LT,137.15,2021-07-02 10:00:01,0,0,424188,384260,0,0,INR,NSI,Asia/Kolkata,IST,140.69305,-3.5430603,-0.025182908,182.85,-45.700012,-0.2499317,116.72639,20.423607,0.17496993,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.19999695,0.14603648,140.95,136.8,138,136.95,289096,15,146.49934,-9.34935,-0.06381837,24.993163795460756
ASHOKA.NS,ASHOKA BUILDCON LT,112.2,2021-07-02 10:00:00,0,0,4210747,2456872,0,0,INR,NSI,Asia/Kolkata,IST,96.66805,15.531944,0.16067298,118.6,-6.4000015,-0.053962912,50,62.199997,1.244,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,2.949997,2.700226,112.8,109.15,109.45,109.25,3156540,15,96.80486,15.395134,0.15903266,5.396290050590212
ASIANTILES.NS,ASIAN GRANITO INDI,184.4,2021-07-02 09:59:59,0,0,531568,707044,0,0,INR,NSI,Asia/Kolkata,IST,184.17361,0.2263794,0.001229163,314.9,-130.5,-0.4144173,138.15,46.25,0.33478105,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.1499939,0.081407815,187,183.5,185.7,184.25,497798,15,209.65,-25.25,-0.12043883,41.441727532550004
ASTRAZEN.NS,ASTREZENECA PHARMA,3591.4,2021-07-02 09:59:58,0,0,15254,106744,0,0,INR,NSI,Asia/Kolkata,IST,3748.95,-157.55005,-0.042025115,4970,-1378.6001,-0.2773843,3005,586.3999,0.1951414,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-7.75,-0.21532862,3630,3585,3606,3599.15,15723,15,3771.0864,-179.68652,-0.04764848,27.738430583501007
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,33.65,2021-06-28 09:52:29,0,0,1296,1736,0,0,INR,NSI,Asia/Kolkata,IST,30.452778,3.1972237,0.10498956,60.25,-26.599998,-0.44149375,24.6,9.050001,0.36788622,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.30000305,0.89955944,33.95,32,32,33.35,10375,15,32.451736,1.1982651,0.03692453,44.149377593360995
AUBANK.NS,AU SMALL FINANCE B,1038.85,2021-07-02 09:59:58,0,0,1051487,1647952,0,0,INR,NSI,Asia/Kolkata,IST,1009.4472,29.402771,0.029127596,1354.4,-315.55005,-0.23298143,567.7,471.14996,0.8299277,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,16.199951,1.5841149,1042.2,1024,1024,1022.65,725788,15,1035.0698,3.7801514,0.0036520737,23.298139397519208
AUTOLITIND.NS,AUTOLITE (INDIA) LIMITED,16.1,2021-06-28 09:38:06,0,0,1621,1347,0,0,INR,NSI,Asia/Kolkata,IST,18.102777,-2.002777,-0.11063369,43.3,-27.199999,-0.6281755,15.35,0.75,0.048859935,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0,0,16.95,15.35,16.15,16.1,12968,15,25.28125,-9.18125,-0.3631644,62.817551963048494
BAFNAPH.NS,Bafna Pharmaceuticals Ltd,140.1,2021-07-02 09:58:23,0,0,8942,11588,0,0,INR,NSI,Asia/Kolkata,IST,139.025,1.0750122,0.0077325106,233.55,-93.45,-0.40012842,21.3,118.8,5.577465,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,1.75,1.2649078,144,138.75,144,138.35,4010,15,142.41077,-2.3107605,-0.016226023,40.01284521515736
BANDHANBNK.NS,BANDHAN BANK LTD,321.65,2021-07-02 10:00:01,0,0,4425707,8199518,0,0,INR,NSI,Asia/Kolkata,IST,314.16943,7.4805603,0.023810592,430.7,-109.05002,-0.2531925,251.4,70.25,0.27943516,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-4.649994,-1.4250672,327.5,320.65,326.9,326.3,4024242,15,339.07083,-17.420837,-0.051378164,25.31924773624333
BCP.NS,B.C. Power Controls Ltd,3.75,2021-07-02 09:59:44,0,0,413588,516459,0,0,INR,NSI,Asia/Kolkata,IST,3.7180555,0.031944513,0.0085917255,8.7,-4.95,-0.5689655,2.85,0.9000001,0.31578952,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.049999952,-1.3157883,3.9,3.7,3.85,3.8,254498,15,4.579514,-0.829514,-0.18113582,56.89655172413793
BESTAGRO.NS,Best Agrolife Limited,388.7,2021-07-02 09:57:55,0,0,50931,91896,0,0,INR,NSI,Asia/Kolkata,IST,298.77222,89.927795,0.30099115,600,-211.29999,-0.35216665,202.35,186.35,0.9209291,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,18.5,4.9972987,388.7,387.5,388.7,370.2,22069,15,366.48895,22.21106,0.06060499,35.21666666666667
BHARTIARTL.NS,BHARTI AIRTEL LTD,525,2021-07-02 10:00:00,0,0,6909784,9943598,0,0,INR,NSI,Asia/Kolkata,IST,533.58057,-8.580566,-0.016081108,623,-98,-0.15730338,394,131,0.33248731,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,2.3499756,0.44962698,533,520,525.6,522.65,13059405,15,543.9403,-18.940308,-0.034820564,15.730337078651685
BIGBLOC.NS,BIGBLOC CONSTRUCTI,100.75,2021-07-02 09:59:07,0,0,9280,8947,0,0,INR,NSI,Asia/Kolkata,IST,94.995834,5.7541656,0.06057282,177.35,-76.600006,-0.4319143,28.95,71.8,2.4801383,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,1.199997,1.2054213,101.9,99.95,100.05,99.55,17120,15,106.4566,-5.7065964,-0.053604912,43.19142937693825
BILENERGY.NS,BIL ENERGY SYSTEMS,0.75,2021-06-28 09:58:50,0,0,48678,144868,0,0,INR,NSI,Asia/Kolkata,IST,0.7027778,0.047222197,0.067193635,1.25,-0.5,-0.4,0.4,0.35,0.875,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0,0,0.85,0.75,0.8,0.75,369430,15,0.7152778,0.03472221,0.04854367,40
BIOCON.NS,BIOCON LTD,408.05,2021-07-02 09:59:58,0,0,1713461,3253552,0,0,INR,NSI,Asia/Kolkata,IST,395.35693,12.693054,0.032105304,487.75,-79.70001,-0.1634034,363.25,44.799988,0.123331,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,1.8999939,0.46780598,410.9,405.7,406.2,406.15,1265504,15,409.8045,-1.7545166,-0.0042813504,16.340338288057403
BIOFILCHEM.NS,BIOFIL CHEMICALS &,67.2,2021-07-02 09:59:57,0,0,58481,56970,0,0,INR,NSI,Asia/Kolkata,IST,69.97083,-2.7708359,-0.03959987,356.1,-288.90002,-0.811289,12.5,54.699997,4.376,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.34999847,0.52355796,67.95,67,67.8,66.85,28141,15,99.01667,-31.816673,-0.32132643,81.12889637742208
BLISSGVS.NS,BLISS GVS PHARMA,108.55,2021-07-02 10:00:01,0,0,255956,624034,0,0,INR,NSI,Asia/Kolkata,IST,110.12361,-1.5736084,-0.014289473,221,-112.45,-0.5088235,91.65,16.900002,0.18439718,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,1.300003,1.2121241,109.3,107.35,107.9,107.25,261231,15,141.63992,-33.08992,-0.23362,50.88235294117647
BLUECHIP.NS,BLUE CHIP INDIA,0.25,2021-06-28 09:25:09,0,0,2903,4847,0,0,INR,NSI,Asia/Kolkata,IST,0.25972223,-0.009722233,-0.037433196,0.45,-0.19999999,-0.44444442,0.05,0.2,4,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0,0,0.25,0.15,0.15,0.25,23224,15,0.28715277,-0.037152767,-0.12938328,44.44444444444444
BLUESTARCO.NS,BLUE STAR,830.45,2021-07-02 10:00:01,0,0,72413,116028,0,0,INR,NSI,Asia/Kolkata,IST,819.0639,11.386108,0.013901368,976.6,-146.14996,-0.14965183,465,365.45,0.785914,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,9.700012,1.1818473,837.65,811.95,820,820.75,81574,15,833.2073,-2.7572632,-0.0033092164,14.965185336883062
BRFL.NS,BOMBAY RAYON FASHIONS LTD,10.4,2021-07-02 09:59:58,0,0,2645409,1348927,0,0,INR,NSI,Asia/Kolkata,IST,8.413889,1.9861107,0.23605146,15.4,-5,-0.32467532,5.5,4.8999996,0.890909,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.05000019,-0.47847074,10.85,10.1,10.45,10.45,449666,15,9.176042,1.223958,0.13338627,32.467532467532465
BRITANNIA.NS,BRITANNIA INDS,3545.3,2021-07-02 10:00:00,0,0,351766,512307,3545.3,0,INR,NSI,Asia/Kolkata,IST,3549.4846,-4.1845703,-0.0011789234,4010,-464.69995,-0.11588527,3317.3,228,0.06873059,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-50.5,-1.4044163,3609,3535,3609,3595.8,292803,15,3551.5237,-6.223633,-0.0017523839,11.588528678304236
BRNL.NS,BHARAT ROAD NETWOR,33.55,2021-07-02 09:59:56,0,0,122367,128243,0,0,INR,NSI,Asia/Kolkata,IST,31.534721,2.0152779,0.06390663,40.5,-6.950001,-0.17160496,25.75,7.799999,0.3029126,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.6499977,1.9756768,34.3,32.2,32.8,32.9,211243,15,31.741667,1.8083324,0.056970306,17.1604938271605
CANDC.NS,C & C CONSTRUCTION,4.7,2021-07-02 09:59:43,0,0,33272,29458,0,0,INR,NSI,Asia/Kolkata,IST,4.7166667,-0.01666689,-0.003533616,7.75,-3.0500002,-0.3935484,1.9,2.7999997,1.4736841,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.099999905,2.173911,4.8,4.4,4.4,4.6,40344,15,5.415278,-0.71527815,-0.13208522,39.354838709677416
CAPTRUST.NS,CAPITAL TRUST LTD.,111.65,2021-07-02 09:58:13,0,0,68158,20753,0,0,INR,NSI,Asia/Kolkata,IST,95.048615,16.601387,0.17466207,149,-37.35,-0.25067112,50,61.65,1.233,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-3.0499954,-2.6591067,114.3,107.55,114,114.7,44943,15,95.384026,16.265976,0.17053145,25.067114093959727
CAREERP.NS,CAREER POINT LTD,142.25,2021-07-02 09:59:56,0,0,268207,121155,0,0,INR,NSI,Asia/Kolkata,IST,139.19305,3.0569458,0.021961913,191,-48.75,-0.2552356,117.5,24.75,0.2106383,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,5.199997,3.7942336,148.05,136.3,136.55,137.05,271205,15,145.36597,-3.1159668,-0.021435326,25.523560209424083
CEATLTD.NS,CEAT LTD,1357.45,2021-07-02 09:59:59,0,0,105303,240369,0,0,INR,NSI,Asia/Kolkata,IST,1335.6333,21.81665,0.016334312,1763,-405.55005,-0.23003405,835,522.44995,0.62568855,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-7.9000244,-0.57860804,1386.25,1350.55,1374.8,1365.35,166602,15,1398.1632,-40.713257,-0.029119102,23.003403289846847
CENTUM.NS,CENTUM ELECTRONICS,394.1,2021-07-02 09:59:33,0,0,7290,11347,0,0,INR,NSI,Asia/Kolkata,IST,406.84723,-12.747223,-0.031331718,487.15,-93.04999,-0.19100891,260,134.1,0.51576924,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,2.4500122,0.62556165,404.9,392.1,395.65,391.65,6694,15,413.2066,-19.106598,-0.046239816,19.100892948783734
COUNCODOS.NS,COUNTRY CONDO'S,2.9,2021-07-02 09:59:44,0,0,198279,121472,0,0,INR,NSI,Asia/Kolkata,IST,2.7347221,0.16527796,0.060436837,4.8,-1.9000001,-0.39583334,1.1,1.8000001,1.6363636,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.05000019,1.7543926,2.95,2.8,2.85,2.85,214918,15,2.83125,0.06875014,0.024282612,39.583333333333336
CREATIVEYE.NS,CREATIVE EYE LTD,3,2021-07-02 09:44:30,0,0,963,1339,0,0,INR,NSI,Asia/Kolkata,IST,2.9805555,0.019444466,0.006523772,4.6,-1.5999999,-0.34782606,1.35,1.65,1.2222222,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0,0,3,3,3,3,2701,15,3.0934029,-0.09340286,-0.030194212,34.78260869565217
CREDITACC.NS,CREDITACCESS GRAME,720.45,2021-07-02 10:00:01,0,0,238911,229178,0,0,INR,NSI,Asia/Kolkata,IST,689.7597,30.690308,0.0444942,839.95,-119.5,-0.14227037,498.05,222.40002,0.44654158,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-1.0999756,-0.1524462,732.15,717.65,726,721.55,77224,15,691.52155,28.928467,0.041833065,14.227037323650217
CTE.NS,CAMBRIDGE TECH ENT,39.45,2021-07-02 09:06:01,0,0,48251,36061,0,0,INR,NSI,Asia/Kolkata,IST,34.258335,5.1916656,0.1515446,53.5,-14.049999,-0.2626168,14.6,24.85,1.7020547,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,1.8500023,4.920219,39.45,39.45,39.45,37.6,32392,15,35.177082,4.2729187,0.12146882,26.26168224299065
CUB.NS,CITY UNION BANK,164.25,2021-07-02 09:59:58,0,0,3620654,2514292,0,0,INR,NSI,Asia/Kolkata,IST,168.9139,-4.6638947,-0.027611077,200,-35.75,-0.17875,115.6,48.65,0.42084777,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.8500061,-0.51484317,165.8,163.75,165.8,165.1,1417991,15,169.90764,-5.6576385,-0.033298317,17.875
DALALSTCOM.NS,DSJ COMMUNICATION,1.55,2021-07-02 09:15:50,0,0,53454,27088,0,0,INR,NSI,Asia/Kolkata,IST,0.95416665,0.5958333,0.62445414,1.55,0,0,0.65,0.9,1.3846154,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.049999952,3.3333302,1.55,1.55,1.55,1.5,133177,15,0.97152776,0.5784722,0.5954253,0
