symbol,short_name,regular_market_price,regular_market_time,ask,ask_size,average_daily_volume_10_day,average_daily_volume_3_month,bid,bid_size,currency_id,exchange_id,exchange_timezone_name,exchange_timezone_short_name,fifty_day_average,fifty_day_average_change,fifty_day_average_change_percent,fifty_two_week_high,fifty_two_week_high_change,fifty_two_week_high_change_percent,fifty_two_week_low,fifty_two_week_low_change,fifty_two_week_low_change_percent,full_exchange_name,gmt_offset_milliseconds,is_tradeable,market_id,market_state,post_market_change,post_market_change_percent,post_market_price,post_market_time,pre_market_change,pre_market_change_percent,pre_market_price,pre_market_time,quote_delay,quote_source,quote_type,regular_market_change,regular_market_change_percent,regular_market_day_high,regular_market_day_low,regular_market_open,regular_market_previous_close,regular_market_volume,source_interval,two_hundred_day_average,two_hundred_day_average_change,two_hundred_day_average_change_percent,change
BHARTIARTL.NS,BHARTI AIRTEL LTD,535.1,2021-06-25 09:59:57,0,0,7959702,10044228,0,0,INR,NSI,Asia/Kolkata,IST,538.39716,-3.2971802,-0.0061240667,623,-87.900024,-0.14109153,394,141.09998,0.35812175,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,6.3499756,1.200941,535.9,529.35,531.3,528.75,5400079,15,543.4517,-8.351746,-0.015367962,14.109149277688601
BIGBLOC.NS,BIGBLOC CONSTRUCTI,97.35,2021-06-25 09:59:41,0,0,5236,8486,0,0,INR,NSI,Asia/Kolkata,IST,92.99571,4.354286,0.04682244,177.35,-80.00001,-0.45108545,28.6,68.75,2.403846,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,2.2999954,2.4197743,99,94,94.65,95.05,13504,15,107.55035,-10.200348,-0.09484254,45.10854243022273
BILENERGY.NS,BIL ENERGY SYSTEMS,0.8,2021-06-21 09:57:16,0,0,198578,167609,0,0,INR,NSI,Asia/Kolkata,IST,0.6785714,0.12142861,0.17894743,1.4,-0.59999996,-0.4285714,0.4,0.4,1,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0,0,0.8,0.7,0.75,0.8,1390048,15,0.7174825,0.082517505,0.11500978,42.85714285714285
BIOCON.NS,BIOCON LTD,396.95,2021-06-25 10:00:01,0,0,1902264,3394173,0,0,INR,NSI,Asia/Kolkata,IST,392.73,4.220001,0.010745298,487.75,-90.79999,-0.18616092,363.25,33.700012,0.09277361,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,1.75,0.44281375,399.95,394.4,396,395.2,640923,15,411.16013,-14.210114,-0.03456102,18.61609431060995
BIOFILCHEM.NS,BIOFIL CHEMICALS &,66.9,2021-06-25 09:59:43,0,0,42816,54973,0,0,INR,NSI,Asia/Kolkata,IST,70.77286,-3.8728561,-0.054722335,356.1,-289.2,-0.81213146,12.2,54.7,4.483607,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.5499954,-0.8154121,68.4,66.5,67.4,67.45,56249,15,106.36818,-39.468178,-0.3710525,81.21314237573716
BIRLATYRE.NS,BIRLA TYRES LTD,28.8,2021-06-25 09:59:59,0,0,917970,644448,0,0,INR,NSI,Asia/Kolkata,IST,27.761429,1.0385704,0.037410554,53.1,-24.3,-0.45762712,17.5,11.299999,0.6457142,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.35000038,-1.2006874,29.4,28.15,29.4,29.15,378893,15,27.844755,0.95524406,0.034306068,45.762711864406775
BKMINDST.NS,BKM INDUSTRIES LTD,1.25,2021-06-25 09:44:12,0,0,34145,24710,0,0,INR,NSI,Asia/Kolkata,IST,1.0557142,0.19428575,0.18403251,1.65,-0.39999998,-0.24242423,0.55,0.7,1.2727273,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.049999952,-3.8461502,1.3,1.25,1.3,1.3,8533,15,1.0723777,0.17762232,0.16563411,24.24242424242424
BLISSGVS.NS,BLISS GVS PHARMA,109.35,2021-06-25 09:59:45,0,0,310157,639121,0,0,INR,NSI,Asia/Kolkata,IST,111.68714,-2.337143,-0.020925801,221,-111.65,-0.5052036,91.65,17.699997,0.193126,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-1.2000046,-1.0854858,111.4,109.05,111.4,110.55,148005,15,143.83112,-34.481117,-0.23973337,50.52036199095023
BLUECHIP.NS,BLUE CHIP INDIA,0.2,2021-06-21 09:26:01,0,0,2556,6442,0,0,INR,NSI,Asia/Kolkata,IST,0.27142859,-0.07142858,-0.26315793,0.45,-0.24999999,-0.5555555,0.05,0.15,3,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0,0,0.25,0.2,0.25,0.2,17893,15,0.286014,-0.08601399,-0.3007335,55.55555555555556
BLUESTARCO.NS,BLUE STAR,815.5,2021-06-25 09:59:58,0,0,84876,125829,0,0,INR,NSI,Asia/Kolkata,IST,819.60144,-4.1014404,-0.005004189,976.6,-161.09998,-0.16496004,465,350.5,0.75376344,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.4500122,0.055212837,824.4,810,815.05,815.05,98329,15,832.58673,-17.086731,-0.020522464,16.49600655334835
BRFL.NS,BOMBAY RAYON FASHIONS LTD,11.65,2021-06-25 09:59:55,0,0,4710643,1286918,0,0,INR,NSI,Asia/Kolkata,IST,7.9314284,3.7185712,0.46884003,15.4,-3.75,-0.2435065,5.5,6.1499996,1.1181817,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.5500002,-4.5081983,12.4,11.6,12.4,12.2,1627436,15,9.210489,2.4395103,0.26486218,24.35064935064935
BRITANNIA.NS,BRITANNIA INDS,3670.05,2021-06-25 10:00:00,0,0,348597,522662,0,0,INR,NSI,Asia/Kolkata,IST,3525.0742,144.97583,0.04112703,4010,-339.94995,-0.08477555,3317.3,352.75,0.106336474,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-19.050049,-0.5163874,3709.9,3644.9,3709.9,3689.1,176745,15,3553.712,116.338135,0.032737076,8.477556109725683
BRNL.NS,BHARAT ROAD NETWOR,33.2,2021-06-25 09:59:41,0,0,215779,124852,0,0,INR,NSI,Asia/Kolkata,IST,30.974285,2.2257156,0.071856886,40.5,-7.299999,-0.18024689,25.75,7.450001,0.2893204,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.8499985,-2.4963245,34.4,33.1,33.2,34.05,87987,15,31.759441,1.4405594,0.04535846,18.024691358024686
CANDC.NS,C & C CONSTRUCTION,4.75,2021-06-25 09:48:44,0,0,90453,28520,0,0,INR,NSI,Asia/Kolkata,IST,4.68,0.07000017,0.014957302,7.75,-3,-0.38709676,1.9,2.85,1.5,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.19999981,-4.0404005,5.15,4.75,4.95,4.95,63823,15,5.4234266,-0.6734266,-0.12416995,38.70967741935484
CAPTRUST.NS,CAPITAL TRUST LTD.,96.35,2021-06-25 09:59:52,0,0,32994,14738,0,0,INR,NSI,Asia/Kolkata,IST,91.77143,4.5785675,0.04989099,149,-52.65,-0.3533557,50,46.35,0.927,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-2.4500046,-2.4797616,101.85,95.3,101.85,98.8,14489,15,95.184616,1.1653824,0.01224339,35.33557046979866
CAREERP.NS,CAREER POINT LTD,161.35,2021-06-25 09:59:45,0,0,403968,107935,0,0,INR,NSI,Asia/Kolkata,IST,137.75,23.600006,0.17132491,191,-29.649994,-0.15523557,117.5,43.850006,0.37319154,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,5.550003,3.562261,164,156.4,158.7,155.8,175389,15,146.12167,15.2283325,0.10421679,15.523560209424087
CEATLTD.NS,CEAT LTD,1340.6,2021-06-25 09:59:55,0,0,152669,246804,0,0,INR,NSI,Asia/Kolkata,IST,1326.8329,13.76709,0.010375903,1763,-422.40002,-0.23959161,835,505.59998,0.6055089,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-5.2000732,-0.3863927,1356,1338,1356,1345.8,85324,15,1392.9329,-52.332886,-0.037570287,23.95916052183778
CENTUM.NS,CENTUM ELECTRONICS,394.5,2021-06-25 09:59:55,394.5,0,10499,11230,0,0,INR,NSI,Asia/Kolkata,IST,406.00287,-11.502869,-0.02833199,487.15,-92.649994,-0.19018781,260,134.5,0.5173077,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-3.100006,-0.7796796,401.55,393.15,401.55,397.6,6907,15,412.65384,-18.15384,-0.0439929,19.018782715795954
COUNCODOS.NS,COUNTRY CONDO'S,3,2021-06-25 09:59:29,0,0,154721,114771,0,0,INR,NSI,Asia/Kolkata,IST,2.6514285,0.34857154,0.13146557,4.8,-1.8000002,-0.37500003,1.1,1.9,1.7272726,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.099999905,-3.2258034,3.2,2.95,3.2,3.1,231218,15,2.8475525,0.15244746,0.05353631,37.49999999999999
CREATIVE.NS,Creative Peripherals and,133.85,2021-06-25 09:59:54,0,0,755552,163977,0,0,INR,NSI,Asia/Kolkata,IST,95.52286,38.32715,0.40123537,155.15,-21.299988,-0.13728642,69.1,64.75001,0.9370479,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-5.849991,-4.187538,140,132.3,140,139.7,195962,15,103.78706,30.062943,0.28965983,13.728649693844671
CREATIVEYE.NS,CREATIVE EYE LTD,3,2021-06-25 09:44:12,0,0,466,1312,0,0,INR,NSI,Asia/Kolkata,IST,2.96,0.03999996,0.013513501,4.6,-1.5999999,-0.34782606,1.35,1.65,1.2222222,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.1500001,-4.761908,3.15,3,3.15,3.15,356,15,3.1027973,-0.10279727,-0.033130515,34.78260869565217
CREDITACC.NS,CREDITACCESS GRAME,765.15,2021-06-25 09:59:57,0,0,245997,223033,0,0,INR,NSI,Asia/Kolkata,IST,671.80286,93.34717,0.13895024,839.95,-74.79999,-0.0890529,498.05,267.10004,0.5362916,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,15.650024,2.0880618,769,748.15,753.25,749.5,179225,15,692.16364,72.98639,0.105446726,8.905291981665583
CTE.NS,CAMBRIDGE TECH ENT,37.7,2021-06-25 09:59:44,0,0,57146,34182,0,0,INR,NSI,Asia/Kolkata,IST,33.725716,3.9742851,0.117841385,53.5,-15.799999,-0.2953271,14.6,23.1,1.5821918,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,1.75,4.8678718,37.7,36,37.3,35.95,72410,15,35.37238,2.3276215,0.065803364,29.532710280373827
CUB.NS,CITY UNION BANK,174.15,2021-06-25 10:00:01,0,0,4002050,2644178,0,0,INR,NSI,Asia/Kolkata,IST,168.83429,5.3157043,0.031484745,200,-25.850006,-0.12925003,115.6,58.549995,0.50648785,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,1.2999878,0.7520901,177.4,173.05,174.4,172.85,4906880,15,170.21294,3.9370575,0.02313019,12.924999999999997
DALALSTCOM.NS,DSJ COMMUNICATION,1.3,2021-06-25 08:57:30,0,0,33779,23363,0,0,INR,NSI,Asia/Kolkata,IST,0.86714286,0.4328571,0.49917623,1.3,0,0,0.65,0.65,1,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.049999952,3.9999962,1.3,1.3,1.3,1.25,44271,15,0.9358209,0.36417907,0.38915467,0
DCBBANK.NS,DCB BANK LIMITED,105.2,2021-06-25 10:00:01,0,0,1862346,2295953,0,0,INR,NSI,Asia/Kolkata,IST,104.16,1.0399933,0.009984574,126.5,-21.300003,-0.16837947,74.3,30.899994,0.41588145,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.25,0.23820868,106.75,104.7,105.5,104.95,1658380,15,107.98881,-2.7888107,-0.025824998,16.837944664031617
DEN.NS,DEN NETWORKS LTD,56.75,2021-06-25 10:00:01,0,0,3824522,6437489,0,0,INR,NSI,Asia/Kolkata,IST,52.622856,4.127144,0.07842873,115.05,-58.300003,-0.5067362,41.55,15.200001,0.36582434,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-1.1500015,-1.9861857,58.35,56.3,58,57.9,2681703,15,56.253147,0.49685287,0.008832445,50.67362016514559
DFMFOODS.NS,D F M FOODS,384.5,2021-06-25 09:59:59,0,0,139024,241085,0,0,INR,NSI,Asia/Kolkata,IST,373.05142,11.448578,0.030689007,453.8,-69.29999,-0.15271042,175.35,209.15,1.1927572,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.2999878,-0.0779594,393.35,383.1,388,384.8,89198,15,378.76434,5.7356567,0.015143075,15.271044513001323
DGCONTENT.NS,Digicontent Limited,14.1,2021-06-25 09:59:47,0,0,175685,131701,0,0,INR,NSI,Asia/Kolkata,IST,9.847143,4.252857,0.43188742,17.25,-3.1499996,-0.18260868,5.05,9.05,1.7920792,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0.5500002,4.059042,14.2,12.9,14.2,13.55,249751,15,10.898951,3.2010498,0.29370257,18.260869565217394
DHANI.NS,DHANI SERVICES LIMITED,177.3,2021-06-25 09:59:59,0,0,821636,1808576,0,0,INR,NSI,Asia/Kolkata,IST,183.48143,-6.181427,-0.03368966,395.95,-218.65001,-0.5522162,104.85,72.450005,0.69098717,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-0.1499939,-0.08452741,180.5,174.6,177.5,177.45,383549,15,259.68216,-82.38216,-0.31724226,55.22161889127414
DHFL.NS,DEWAN HOUSING FIN,16.7,2021-06-11 09:59:56,0,0,0,1749245,0,0,INR,NSI,Asia/Kolkata,IST,17.23,-0.5299988,-0.030760232,42.85,-26.149998,-0.61026835,12.05,4.6500006,0.38589215,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0,0,16.7,16.7,16.7,16.7,2454074,15,20.42867,-3.7286701,-0.18252142,61.026837806301046
DIAMONDYD.NS,PRATAAP SNACKS LTD,677.05,2021-06-25 09:59:56,0,0,29864,32019,0,0,INR,NSI,Asia/Kolkata,IST,604.94574,72.10425,0.11919127,760.45,-83.400024,-0.109671935,521,156.04999,0.29952013,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,13.700012,2.0652766,684.75,658.8,662.65,663.35,15653,15,629.5633,47.486694,0.075427994,10.967190479321467
DIGISPICE.NS,DIGISPICE TECHNOLOGIES LT,44.5,2021-06-25 09:59:51,0,0,98549,224658,0,0,INR,NSI,Asia/Kolkata,IST,45.361427,-0.8614273,-0.018990304,114.7,-70.2,-0.6120314,5.35,39.15,7.3177576,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-1.7999992,-3.8876872,47.5,44.15,47.25,46.3,66563,15,45.8993,-1.3992996,-0.030486295,61.20313862249346
DQE.NS,DQ ENTERTAINMENT I,1.05,2021-06-21 09:45:24,0,0,8912,13867,0,0,INR,NSI,Asia/Kolkata,IST,0.95,0.099999964,0.10526312,2,-0.95000005,-0.47500002,0.85,0.19999993,0.23529403,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,0,0,1.05,0.95,1.05,1.05,62385,15,1.1321678,-0.082167864,-0.072575696,47.5
EDELWEISS.NS,EDELWEISS FIN SERV,73.4,2021-06-25 09:59:59,0,0,3659692,2765885,0,0,INR,NSI,Asia/Kolkata,IST,67.94572,5.4542847,0.08027415,91.8,-18.400002,-0.20043574,49.95,23.45,0.4694695,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-1.699997,-2.2636445,75.9,72.85,75.9,75.1,2642793,15,68.86853,4.5314713,0.065798864,20.043572984749446
ESABINDIA.NS,ESAB INDIA,1914.2,2021-06-25 09:59:52,0,0,19353,10668,0,0,INR,NSI,Asia/Kolkata,IST,1830.2186,83.98132,0.04588595,2150,-235.80005,-0.10967444,1290,624.19995,0.48387593,NSE,19800000,false,in_market,CLOSED,0,0,0,<null>,0,0,0,<null>,15,Delayed Quote,EQUITY,-16.600098,-0.8597523,1958.7,1902,1958.7,1930.8,6375,15,1830.5587,83.641235,0.045691643,10.967441860465115
