symbol,short_name,regular_market_price,regular_market_time,ask,ask_size,average_daily_volume_10_day,average_daily_volume_3_month,bid,bid_size,currency_id,exchange_id,exchange_timezone_name,exchange_timezone_short_name,fifty_day_average,fifty_day_average_change,fifty_day_average_change_percent,fifty_two_week_high,fifty_two_week_high_change,fifty_two_week_high_change_percent,fifty_two_week_low,fifty_two_week_low_change,fifty_two_week_low_change_percent,full_exchange_name,gmt_offset_milliseconds,is_tradeable,market_id,market_state,post_market_change,post_market_change_percent,post_market_price,post_market_time,pre_market_change,pre_market_change_percent,pre_market_price,pre_market_time,quote_delay,quote_source,quote_type,regular_market_change,regular_market_change_percent,regular_market_day_high,regular_market_day_low,regular_market_open,regular_market_previous_close,regular_market_volume,source_interval,two_hundred_day_average,two_hundred_day_average_change,two_hundred_day_average_change_percent,change
AMARAJABAT.NS,AMARA RAJA BATTERI,738.95,2021-07-08 07:34:26,739,0,732837,1934161,738.7,0,INR,NSI,Asia/Kolkata,IST,754.8847,-15.934692,-0.021108776,1025.55,-286.60004,-0.27945983,663.95,75,0.11296031,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.6000366,0.08126724,744.45,737.4,740,738.35,301117,15,854.6357,-115.68567,-0.13536255,27.945980205743254
AMBER.NS,AMBER ENTERPRISES,3028.1,2021-07-08 07:34:30,3028.2,0,140432,106673,3025.85,0,INR,NSI,Asia/Kolkata,IST,2847.082,181.01807,0.06358021,3662,-633.8999,-0.17310211,1442.3,1585.8,1.0994939,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,21.450195,0.71342516,3077.95,3008,3009,3006.65,90220,15,2935.031,93.06909,0.03170975,17.310212998361553
ANSALAPI.NS,ANSAL PROPS & INFR,8.6,2021-07-08 07:32:23,8.6,0,190637,238936,8.55,0,INR,NSI,Asia/Kolkata,IST,7.572222,1.0277781,0.13573006,13.55,-4.95,-0.36531362,3.6,5.0000005,1.3888891,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.10000038,1.176475,8.9,8.5,8.9,8.5,130721,15,7.6318183,0.9681821,0.12686126,36.53136531365314
APLLTD.NS,ALEMBIC PHARMACEUT,984.95,2021-07-08 07:34:07,984.7,0,294351,434531,984.3,0,INR,NSI,Asia/Kolkata,IST,974.00415,10.945862,0.011238003,1145,-160.04999,-0.13978165,864.3,120.650024,0.13959277,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.25,-0.12674914,998.9,983.1,992.9,986.2,121705,15,974.76227,10.187744,0.010451517,13.978165938864626
ARCOTECH.NS,ARCOTECH LTD,1.7,2021-07-05 09:46:19,0,0,14578,19042,0,0,INR,NSI,Asia/Kolkata,IST,1.5555556,0.14444447,0.09285715,3.35,-1.6499999,-0.4925373,1.4,0.30000007,0.21428578,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,1.7,1.7,1.7,1.7,56201,15,1.9496504,-0.24965036,-0.12804878,49.25373134328358
ARMANFIN.NS,ARMAN FINANCIAL SE,704.05,2021-07-08 07:32:47,706.45,0,15931,18077,705.2,0,INR,NSI,Asia/Kolkata,IST,633.2222,70.82776,0.11185293,817,-112.95001,-0.13824971,429,275.05,0.6411422,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,9.349976,1.3459013,715,694.25,704,694.7,3919,15,638.97375,65.07623,0.10184492,13.824969400244802
ARVINDFASN.NS,ARVIND FASHIONS LT,151,2021-07-08 07:34:33,151,0,530464,418219,151,0,INR,NSI,Asia/Kolkata,IST,140.93056,10.069443,0.071449675,182.85,-31.850006,-0.17418651,116.72639,34.273613,0.29362354,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,4.5,3.0716722,153.7,145.8,147.35,146.5,2306908,15,146.1976,4.8023987,0.032848682,17.418649165983044
ASIANTILES.NS,ASIAN GRANITO INDI,180,2021-07-08 07:34:07,179.95,0,619023,701202,179.8,0,INR,NSI,Asia/Kolkata,IST,185.69861,-5.6986084,-0.030687405,314.9,-134.9,-0.42838997,138.15,41.850006,0.30293167,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.25,-0.6896552,183.85,179.55,181.9,181.25,375172,15,206.89685,-26.89685,-0.13000126,42.83899650682756
ASTRAZEN.NS,ASTREZENECA PHARMA,3605.6,2021-07-08 07:34:03,3607.05,0,16729,103853,3605,0,INR,NSI,Asia/Kolkata,IST,3732.3057,-126.70557,-0.033948336,4970,-1364.3999,-0.27452713,3005,600.6001,0.19986692,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-6.0498047,-0.16750807,3626.05,3604,3610,3611.65,3482,15,3750.0864,-144.48633,-0.0385288,27.452716297786722
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,34.75,2021-07-05 09:59:28,0,0,3212,1812,0,0,INR,NSI,Asia/Kolkata,IST,30.933332,3.8166676,0.123383656,60.25,-25.5,-0.42323652,24.6,10.15,0.4126016,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.25,-0.71428573,35,32.5,34.9,35,15321,15,32.267483,2.4825172,0.076935574,42.32365145228216
AUBANK.NS,AU SMALL FINANCE B,1145.7,2021-07-08 07:34:35,1144.45,0,2110944,1783812,1145.05,0,INR,NSI,Asia/Kolkata,IST,1020.3972,125.302734,0.122797996,1354.4,-208.70007,-0.15409042,610,535.69995,0.87819666,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,20.699951,1.8399956,1147.7,1111.75,1115,1125,1134823,15,1039.4486,106.25134,0.10221895,15.409037212049618
AUTOLITIND.NS,AUTOLITE (INDIA) LIMITED,16.9,2021-07-05 09:23:39,0,0,2919,1365,0,0,INR,NSI,Asia/Kolkata,IST,17.76111,-0.8611107,-0.048482932,43.3,-26.4,-0.6096998,15.3,1.5999994,0.10457513,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,16.9,15.3,15.3,16.9,10386,15,25.137062,-8.237062,-0.32768595,60.96997690531178
BAFNAPH.NS,Bafna Pharmaceuticals Ltd,139.05,2021-07-08 07:30:17,139.65,0,7529,11019,138.2,0,INR,NSI,Asia/Kolkata,IST,139.21945,-0.16944885,-0.0012171349,233.55,-94.5,-0.40462428,21.3,117.75,5.528169,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,1.3500061,0.98039657,140.95,137,137.25,137.7,2902,15,140.39127,-1.3412628,-0.009553748,40.46242774566474
BANDHANBNK.NS,BANDHAN BANK LTD,318.75,2021-07-08 07:34:33,318.75,0,4240815,8145199,318.65,0,INR,NSI,Asia/Kolkata,IST,317.15417,1.5958252,0.0050317016,430.7,-111.95001,-0.25992572,251.4,67.350006,0.26789978,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.7999878,-0.56153107,325.3,318.05,321,320.55,4106152,15,336.73322,-17.983215,-0.053404935,25.99257023450197
BCP.NS,B.C. Power Controls Ltd,3.9,2021-07-08 07:33:31,3.9,0,310532,508468,3.85,0,INR,NSI,Asia/Kolkata,IST,3.7472222,0.15277791,0.040770978,8.7,-4.7999997,-0.55172414,2.85,1.0500002,0.36842114,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.10000014,2.6315827,3.9,3.8,3.85,3.8,154028,15,4.4954543,-0.5954542,-0.13245696,55.17241379310344
BESTAGRO.NS,Best Agrolife Limited,406,2021-07-08 07:31:24,407.65,0,84453,95444,406.05,0,INR,NSI,Asia/Kolkata,IST,311.63196,94.36804,0.3028189,600,-194,-0.32333332,202.35,203.65,1.0064244,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,12.399994,3.150405,413.25,393.05,405,393.6,27986,15,367.50256,38.497437,0.1047542,32.333333333333336
BHARTIARTL.NS,BHARTI AIRTEL LTD,530,2021-07-08 07:34:34,529.85,0,7749714,9621482,529.95,0,INR,NSI,Asia/Kolkata,IST,531.7264,-1.7263794,-0.003246744,623,-93,-0.14927769,394,136,0.34517765,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.4000244,0.075533316,532.8,528.1,530,529.6,3059735,15,544.4818,-14.481812,-0.02659742,14.92776886035313
BIGBLOC.NS,BIGBLOC CONSTRUCTI,101,2021-07-08 07:20:33,101,0,10016,8449,100.7,0,INR,NSI,Asia/Kolkata,IST,96.43056,4.5694427,0.047385838,177.35,-76.350006,-0.43050468,29,72,2.4827585,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,1.25,1.2531328,102.9,100.55,101.15,99.75,6836,15,104.69231,-3.6923065,-0.035268173,43.050465181843805
BIOCON.NS,BIOCON LTD,389.05,2021-07-08 07:34:30,389.3,0,2199142,3291410,389.1,0,INR,NSI,Asia/Kolkata,IST,396.04443,-6.994446,-0.01766076,487.75,-98.70001,-0.20235778,363.25,25.799988,0.07102543,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-3.0500183,-0.77786744,393.5,388.25,393,392.1,515889,15,408.02832,-18.978333,-0.04651229,20.235776524859045
BIOFILCHEM.NS,BIOFIL CHEMICALS &,67,2021-07-08 07:33:22,67.1,0,60532,56535,67,0,INR,NSI,Asia/Kolkata,IST,69.5875,-2.5875015,-0.037183423,356.1,-289.1,-0.8118506,12.7,54.3,4.2755904,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.199997,-1.7595264,69.5,66.55,69.5,68.2,15259,15,93.18916,-26.189163,-0.2810323,81.1850603762988
BLISSGVS.NS,BLISS GVS PHARMA,111.6,2021-07-08 07:34:00,111.75,0,489119,657469,111.7,0,INR,NSI,Asia/Kolkata,IST,110.5375,1.0625,0.009612123,221,-109.4,-0.49502262,91.65,19.949997,0.21767591,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.550003,-1.3698657,113.5,111.5,113.5,113.15,151786,15,140.08707,-28.487068,-0.20335259,49.502262443438916
BLUECHIP.NS,BLUE CHIP INDIA,0.25,2021-07-05 09:35:15,0,0,3653,4577,0,0,INR,NSI,Asia/Kolkata,IST,0.25416666,-0.0041666627,-0.016393427,0.45,-0.19999999,-0.44444442,0.05,0.2,4,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,0.3,0.25,0.25,0.25,6000,15,0.2895105,-0.03951049,-0.13647343,44.44444444444444
BLUESTARCO.NS,BLUE STAR,859.5,2021-07-08 07:33:57,860.2,0,152855,120363,859.45,0,INR,NSI,Asia/Kolkata,IST,823.2389,36.26111,0.044046886,976.6,-117.099976,-0.11990578,465,394.5,0.8483871,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,2.25,0.2624672,867.95,851.05,861.55,857.25,31166,15,835.3829,24.117126,0.028869549,11.99057956174483
BRFL.NS,BOMBAY RAYON FASHIONS LTD,10.5,2021-07-08 07:33:07,10.5,0,1210976,1380904,10.35,0,INR,NSI,Asia/Kolkata,IST,8.734722,1.7652779,0.20209892,15.4,-4.8999996,-0.3181818,5.5,5,0.90909094,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,10.8,10.3,10.55,10.5,284067,15,9.082867,1.4171333,0.1560227,31.81818181818182
CANDC.NS,C & C CONSTRUCTION,4.1,2021-07-08 07:30:52,4.15,0,41461,32120,4.1,0,INR,NSI,Asia/Kolkata,IST,4.6986113,-0.59861135,-0.12740177,7.75,-3.65,-0.47096774,1.9,2.1999998,1.1578946,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.20000029,-4.6511693,4.25,4.1,4.1,4.3,67526,15,5.378671,-1.2786713,-0.23772995,47.09677419354839
CAREERP.NS,CAREER POINT LTD,137.4,2021-07-08 07:34:20,137.95,0,166386,122928,137.75,0,INR,NSI,Asia/Kolkata,IST,139.59445,-2.194458,-0.015720239,191,-53.600006,-0.2806283,117.5,19.899994,0.16936165,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.44999695,0.32858485,140.35,137.2,137.8,136.95,23784,15,144.49791,-7.0979156,-0.049121235,28.062827225130885
CEATLTD.NS,CEAT LTD,1328.6,2021-07-08 07:34:31,1329.25,0,112001,238351,1328.6,0,INR,NSI,Asia/Kolkata,IST,1340.1389,-11.53894,-0.008610257,1763,-434.40002,-0.2463982,835,493.59998,0.5911377,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,3,0.22631262,1339,1325.5,1329,1325.6,44232,15,1404.3644,-75.764404,-0.053949248,24.63981849120817
CENTUM.NS,CENTUM ELECTRONICS,469,2021-07-08 07:31:23,470.5,0,55493,17703,469.2,0,INR,NSI,Asia/Kolkata,IST,414.32083,54.67917,0.13197301,508.4,-39.399994,-0.07749802,260,209,0.8038462,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-11.25,-2.34253,497.2,467.3,475,480.25,11458,15,415.15594,53.844055,0.12969598,7.7498033044846535
CLSEL.NS,Chaman Lal Setia Exp Ltd,141.7,2021-07-08 07:34:35,141.85,0,305705,194522,141.7,0,INR,NSI,Asia/Kolkata,IST,130.11945,11.580551,0.08899939,150.35,-8.650009,-0.05753248,120,21.699997,0.18083331,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-3.800003,-2.611686,147.75,140.5,147.2,145.5,75520,15,130.40366,11.296341,0.086625956,5.753242434319924
COUNCODOS.NS,COUNTRY CONDO'S,2.95,2021-07-08 07:27:54,2.95,0,141207,125750,2.9,0,INR,NSI,Asia/Kolkata,IST,2.8027778,0.14722228,0.052527275,4.8,-1.8500001,-0.3854167,1.1,1.85,1.6818181,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.049999952,1.7241362,2.95,2.8,2.8,2.9,48389,15,2.8213286,0.12867141,0.045606673,38.541666666666664
CREATIVEYE.NS,CREATIVE EYE LTD,3,2021-07-08 06:44:42,3,0,2515,1583,2.85,0,INR,NSI,Asia/Kolkata,IST,2.9930556,0.006944418,0.0023201767,4.6,-1.5999999,-0.34782606,1.35,1.65,1.2222222,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,3,3,3,3,110,15,3.0839162,-0.08391619,-0.027210917,34.78260869565217
CUB.NS,CITY UNION BANK,164.5,2021-07-08 07:34:20,164.25,0,1654474,2453865,164.45,0,INR,NSI,Asia/Kolkata,IST,168.70139,-4.2013855,-0.024904273,200,-35.5,-0.1775,115.6,48.9,0.4230104,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.44999695,-0.2728081,166.3,164.05,165,164.95,737706,15,169.38846,-4.8884583,-0.028859453,17.75
DCBBANK.NS,DCB BANK LIMITED,104.7,2021-07-08 07:34:34,104.7,0,993520,2195432,104.65,0,INR,NSI,Asia/Kolkata,IST,105.359726,-0.659729,-0.006261681,126.5,-21.800003,-0.17233203,74.3,30.399994,0.409152,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,1,0.9643202,105.6,103.6,103.7,103.7,583331,15,107.15245,-2.4524536,-0.022887519,17.233201581027664
DEN.NS,DEN NETWORKS LTD,56.55,2021-07-08 07:34:34,56.65,0,2639410,6143356,56.6,0,INR,NSI,Asia/Kolkata,IST,54.940277,1.6097221,0.02929949,115.05,-58.500004,-0.5084746,41.55,15,0.36101085,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.40000153,-0.70237315,57.5,56.15,57.15,56.95,2047450,15,55.523075,1.0269241,0.018495448,50.847457627118644
DHANI.NS,DHANI SERVICES LIMITED,191.95,2021-07-08 07:34:14,0,0,2795525,1477103,0,0,INR,NSI,Asia/Kolkata,IST,183.07222,8.877777,0.048493307,395.95,-204.00002,-0.5152166,104.85,87.1,0.83071053,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,9.099991,4.976752,191.95,191.95,191.95,182.85,131993,15,253.22168,-61.271683,-0.24196856,51.52165677484531
DHFL.NS,DEWAN HOUSING FIN,16.7,2021-06-11 09:59:56,0,0,0,1544440,0,0,INR,NSI,Asia/Kolkata,IST,17.484722,-0.7847214,-0.0448804,42.85,-26.149998,-0.61026835,12.05,4.6500006,0.38589215,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,16.7,16.7,16.7,16.7,2454074,15,19.271679,-2.5716782,-0.13344339,61.026837806301046
DIGISPICE.NS,DIGISPICE TECHNOLOGIES LT,45.75,2021-07-08 07:34:19,45.75,0,93538,217751,45.7,0,INR,NSI,Asia/Kolkata,IST,46.845833,-1.0958328,-0.023392322,114.7,-68.95,-0.6011334,5.35,40.4,7.551402,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.8499985,-3.8865514,46.95,45.25,46.95,47.6,30039,15,47.65,-1.9000015,-0.039874114,60.11333914559721
DQE.NS,DQ ENTERTAINMENT I,1.05,2021-07-05 09:57:59,0,0,8804,12710,0,0,INR,NSI,Asia/Kolkata,IST,0.98194444,0.06805551,0.06930689,1.65,-0.6,-0.36363637,0.85,0.19999993,0.23529403,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,1.05,1,1.05,1.05,23759,15,1.1160839,-0.06608391,-0.05921052,36.36363636363636
