symbol,short_name,regular_market_price,regular_market_time,ask,ask_size,average_daily_volume_10_day,average_daily_volume_3_month,bid,bid_size,currency_id,exchange_id,exchange_timezone_name,exchange_timezone_short_name,fifty_day_average,fifty_day_average_change,fifty_day_average_change_percent,fifty_two_week_high,fifty_two_week_high_change,fifty_two_week_high_change_percent,fifty_two_week_low,fifty_two_week_low_change,fifty_two_week_low_change_percent,full_exchange_name,gmt_offset_milliseconds,is_tradeable,market_id,market_state,post_market_change,post_market_change_percent,post_market_price,post_market_time,pre_market_change,pre_market_change_percent,pre_market_price,pre_market_time,quote_delay,quote_source,quote_type,regular_market_change,regular_market_change_percent,regular_market_day_high,regular_market_day_low,regular_market_open,regular_market_previous_close,regular_market_volume,source_interval,two_hundred_day_average,two_hundred_day_average_change,two_hundred_day_average_change_percent,change
ARMANFIN.NS,ARMAN FINANCIAL SE,716.5,2021-07-06 07:34:05,717.95,0,12162,17596,716.25,0,INR,NSI,Asia/Kolkata,IST,621.72144,94.778564,0.15244539,817,-100.5,-0.123011015,429,287.5,0.67016315,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,34.650024,5.0817666,732.55,683,683,681.85,30047,15,638.51025,77.989746,0.1221433,12.30110159118727
ARVINDFASN.NS,ARVIND FASHIONS LT,140.65,2021-07-06 07:34:28,140.75,0,348512,387919,140.65,0,INR,NSI,Asia/Kolkata,IST,140.76286,-0.11286926,-0.00080183975,182.85,-42.200012,-0.23079032,116.72639,23.923607,0.20495458,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.6000061,-1.1247846,143.5,139.5,142.5,142.25,349722,15,146.32434,-5.674347,-0.03877924,23.07902652447361
ASIANTILES.NS,ASIAN GRANITO INDI,186.15,2021-07-06 07:34:28,186.2,0,526543,696847,185.9,0,INR,NSI,Asia/Kolkata,IST,184.81143,1.338562,0.007242853,314.9,-128.75,-0.40885997,138.15,48,0.34744844,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.44999695,0.24232468,187.15,185.3,186,185.7,278471,15,207.97482,-21.82483,-0.104939766,40.885995554144166
ASTRAZEN.NS,ASTREZENECA PHARMA,3617.5,2021-07-06 07:34:28,3621.4,0,17547,106263,3618,0,INR,NSI,Asia/Kolkata,IST,3746.2656,-128.76562,-0.03437173,4970,-1352.5,-0.27213278,3005,612.5,0.20382695,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,25.300049,0.7043052,3625,3592,3592,3592.2,7806,15,3757.284,-139.78394,-0.037203453,27.21327967806841
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,34.75,2021-07-05 09:59:28,0,0,2075,1601,0,0,INR,NSI,Asia/Kolkata,IST,30.514286,4.235714,0.13881084,60.25,-25.5,-0.42323652,24.6,10.15,0.4126016,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.25,-0.71428573,35,32.5,34.9,35,15321,15,32.27163,2.4783707,0.076797195,42.32365145228216
AKASH.NS,Akash Infra-Projects Ltd,237,2021-07-06 07:34:28,237,0,74078,43089,236.65,0,INR,NSI,Asia/Kolkata,IST,218.25714,18.742859,0.085875124,281,-44,-0.15658364,99.5,137.5,1.3819095,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,11.5,5.099778,270.6,226.15,232,225.5,137364,15,220.37093,16.629074,0.07545947,15.658362989323843
ALCHEM.NS,ALCHEMIST LTD,3.8,2021-07-05 09:16:26,0,0,2158,3968,0,0,INR,NSI,Asia/Kolkata,IST,3.4,0.39999986,0.117647015,11.45,-7.6499996,-0.66812223,3.05,0.75,0.24590164,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,3.8,3.5,3.7,3.8,19315,15,4.2177305,-0.41773057,-0.09904155,66.8122270742358
AMARAJABAT.NS,AMARA RAJA BATTERI,747.45,2021-07-06 07:34:30,747.4,0,630624,1942216,747.2,0,INR,NSI,Asia/Kolkata,IST,757.1643,-9.714294,-0.012829836,1025.55,-278.10004,-0.2711716,663.95,83.5,0.12576248,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-2.2999878,-0.30676728,752.95,745,752,749.75,458725,15,857.7043,-110.25427,-0.12854579,27.11715664765247
AMBER.NS,AMBER ENTERPRISES,3023.35,2021-07-06 07:34:31,3025.5,0,129557,104314,3023,0,INR,NSI,Asia/Kolkata,IST,2839.1943,184.15576,0.064861976,3662,-638.6499,-0.17439921,1442.3,1581.05,1.0962005,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-21.699951,-0.71263033,3069,3008.15,3055,3045.05,35454,15,2929.0776,94.27246,0.032185033,17.4399235390497
ANSALAPI.NS,ANSAL PROPS & INFR,8.4,2021-07-06 07:34:24,8.4,0,181893,235640,8.35,0,INR,NSI,Asia/Kolkata,IST,7.412857,0.98714256,0.13316627,13.55,-5.1500006,-0.38007385,3.6,4.7999997,1.3333333,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.19999981,2.439022,8.4,8.15,8.35,8.2,165486,15,7.617021,0.78297853,0.10279328,38.00738007380074
APLLTD.NS,ALEMBIC PHARMACEUT,993.7,2021-07-06 07:34:36,994.4,0,248988,431895,993.7,0,INR,NSI,Asia/Kolkata,IST,970.9986,22.701416,0.023379453,1145,-151.29999,-0.13213973,864.3,129.40002,0.14971657,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.6500244,0.065457374,999.9,990.7,991.85,993.05,107641,15,975.4202,18.279785,0.018740421,13.213973799126634
ARCOTECH.NS,ARCOTECH LTD,1.7,2021-07-05 09:46:19,0,0,12084,18461,0,0,INR,NSI,Asia/Kolkata,IST,1.5428572,0.15714288,0.101851866,3.65,-1.95,-0.53424656,1.4,0.30000007,0.21428578,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,1.7,1.7,1.7,1.7,56201,15,1.9617021,-0.26170206,-0.13340561,53.42465753424658
ARMANFIN.NS,ARMAN FINANCIAL SE,716.5,2021-07-06 07:34:05,717.95,0,12162,17596,716.25,0,INR,NSI,Asia/Kolkata,IST,621.72144,94.778564,0.15244539,817,-100.5,-0.123011015,429,287.5,0.67016315,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,34.650024,5.0817666,732.55,683,683,681.85,30047,15,638.51025,77.989746,0.1221433,12.30110159118727
ARVINDFASN.NS,ARVIND FASHIONS LT,140.65,2021-07-06 07:34:28,140.75,0,348512,387919,140.65,0,INR,NSI,Asia/Kolkata,IST,140.76286,-0.11286926,-0.00080183975,182.85,-42.200012,-0.23079032,116.72639,23.923607,0.20495458,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.6000061,-1.1247846,143.5,139.5,142.5,142.25,349722,15,146.32434,-5.674347,-0.03877924,23.07902652447361
ASIANTILES.NS,ASIAN GRANITO INDI,186.15,2021-07-06 07:34:28,186.2,0,526543,696847,185.9,0,INR,NSI,Asia/Kolkata,IST,184.81143,1.338562,0.007242853,314.9,-128.75,-0.40885997,138.15,48,0.34744844,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.44999695,0.24232468,187.15,185.3,186,185.7,278471,15,207.97482,-21.82483,-0.104939766,40.885995554144166
ASTRAZEN.NS,ASTREZENECA PHARMA,3617.5,2021-07-06 07:34:28,3621.4,0,17547,106263,3618,0,INR,NSI,Asia/Kolkata,IST,3746.2656,-128.76562,-0.03437173,4970,-1352.5,-0.27213278,3005,612.5,0.20382695,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,25.300049,0.7043052,3625,3592,3592,3592.2,7806,15,3757.284,-139.78394,-0.037203453,27.21327967806841
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,34.75,2021-07-05 09:59:28,0,0,2075,1601,0,0,INR,NSI,Asia/Kolkata,IST,30.514286,4.235714,0.13881084,60.25,-25.5,-0.42323652,24.6,10.15,0.4126016,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.25,-0.71428573,35,32.5,34.9,35,15321,15,32.27163,2.4783707,0.076797195,42.32365145228216
AUBANK.NS,AU SMALL FINANCE B,1130.05,2021-07-06 07:34:37,1129.7,0,1222139,1660664,1129.1,0,INR,NSI,Asia/Kolkata,IST,1011.2386,118.81146,0.11749103,1354.4,-224.34998,-0.16564529,590,540.05005,0.91533905,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,99.70007,9.6763315,1142.75,1056,1056,1030.35,6402777,15,1037.3652,92.684814,0.089346364,16.564530419373902
AUTOLITIND.NS,AUTOLITE (INDIA) LIMITED,16.9,2021-07-05 09:23:39,0,0,2593,1224,0,0,INR,NSI,Asia/Kolkata,IST,18,-1.1000004,-0.061111134,43.3,-26.4,-0.6096998,15.3,1.5999994,0.10457513,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,16.9,15.3,15.3,16.9,10386,15,25.299644,-8.399645,-0.33200642,60.96997690531178
BAFNAPH.NS,Bafna Pharmaceuticals Ltd,140.75,2021-07-06 07:14:29,140.75,0,9387,11714,139.9,0,INR,NSI,Asia/Kolkata,IST,139.09285,1.6571503,0.011913986,233.55,-92.8,-0.39734533,21.3,119.45,5.607981,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.44999695,0.3207391,143.95,138.8,143.95,140.3,1843,15,140.92873,-0.1787262,-0.0012682028,39.734532220081356
BANDHANBNK.NS,BANDHAN BANK LTD,322.25,2021-07-06 07:34:36,322.25,0,4476306,8245066,322.25,0,INR,NSI,Asia/Kolkata,IST,315.13,7.119995,0.022593834,430.7,-108.45001,-0.2517994,251.4,70.850006,0.28182182,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.2999878,-0.09300505,325.85,319.6,322.8,322.55,2746153,15,337.5713,-15.321289,-0.045386825,25.179939633155325
BCP.NS,B.C. Power Controls Ltd,3.95,2021-07-06 07:33:24,3.8,0,302083,516459,3.75,0,INR,NSI,Asia/Kolkata,IST,3.7257142,0.22428584,0.06019942,8.7,-4.75,-0.545977,2.85,1.1000001,0.385965,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.049999952,1.28205,4.05,3.8,3.85,3.9,236098,15,4.5411973,-0.59119725,-0.13018532,54.597701149425276
BESTAGRO.NS,Best Agrolife Limited,403.9,2021-07-06 07:30:38,0,0,58997,91896,388.7,0,INR,NSI,Asia/Kolkata,IST,299.56714,104.332855,0.3482787,600,-196.1,-0.32683334,202.35,201.54999,0.99604636,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-4.100006,-1.0049034,406.8,387.6,388.7,408,189038,15,366.48895,37.41104,0.102079585,32.68333333333334
BHARTIARTL.NS,BHARTI AIRTEL LTD,524.8,2021-07-06 07:34:33,525,0,7778867,9955725,524.95,0,INR,NSI,Asia/Kolkata,IST,532.8143,-8.014282,-0.015041418,623,-98.20001,-0.15762442,394,130.79999,0.33197966,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.8499756,0.16222455,525.9,521.1,523.5,523.95,6152513,15,544.6234,-19.823425,-0.036398407,15.762439807383634
BIGBLOC.NS,BIGBLOC CONSTRUCTI,101.75,2021-07-06 07:32:00,102.45,0,10887,9070,101.75,0,INR,NSI,Asia/Kolkata,IST,95.36857,6.3814316,0.06691336,177.35,-75.600006,-0.42627576,28.95,72.8,2.5146806,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.5,0.4938272,104.3,100.85,102.15,101.25,8987,15,105.29468,-3.5446777,-0.033664357,42.62757259656047
BILENERGY.NS,BIL ENERGY SYSTEMS,0.7,2021-07-05 09:58:35,0,0,77886,130440,0,0,INR,NSI,Asia/Kolkata,IST,0.70714283,-0.007142842,-0.010100989,1.25,-0.55,-0.44,0.4,0.29999998,0.74999994,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,0.7,0.7,0.7,0.7,308913,15,0.71241134,-0.012411356,-0.017421614,44.00000000000001
BIOCON.NS,BIOCON LTD,393.6,2021-07-06 07:34:35,393.55,0,1870422,3285271,393.4,0,INR,NSI,Asia/Kolkata,IST,395.54428,-1.9442749,-0.004915442,487.75,-94.149994,-0.19302921,363.25,30.350006,0.08355129,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-9.799988,-2.4293475,402.65,392.5,402,403.4,2380704,15,408.7635,-15.163483,-0.037095983,19.302921578677598
BIOFILCHEM.NS,BIOFIL CHEMICALS &,67.75,2021-07-06 07:33:39,67.15,0,66436,56970,67.1,0,INR,NSI,Asia/Kolkata,IST,69.87857,-2.1285706,-0.030460991,356.1,-288.35,-0.8097445,12.5,55.25,4.42,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.099998474,-0.1473817,68.55,67,67.8,67.85,20825,15,96.20775,-28.457748,-0.29579476,80.9744453805111
BLISSGVS.NS,BLISS GVS PHARMA,117.25,2021-07-06 07:34:34,108.45,0,223292,624034,108.3,0,INR,NSI,Asia/Kolkata,IST,110.04714,7.202858,0.06545248,221,-103.75,-0.469457,91.65,25.599998,0.2793235,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,2.9000015,2.5360749,119.75,115.05,107.9,114.35,978173,15,141.1338,-23.883804,-0.16922809,46.94570135746606
BLUECHIP.NS,BLUE CHIP INDIA,0.25,2021-07-05 09:35:15,0,0,3870,4847,0,0,INR,NSI,Asia/Kolkata,IST,0.25714287,-0.0071428716,-0.027777832,0.45,-0.19999999,-0.44444442,0.05,0.2,4,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,0.3,0.25,0.15,0.25,6000,15,0.28873238,-0.03873238,-0.1341463,44.44444444444444
BLUESTARCO.NS,BLUE STAR,855.75,2021-07-06 07:34:35,832.4,0,76792,116028,831.5,0,INR,NSI,Asia/Kolkata,IST,819.39,36.359985,0.044374455,976.6,-120.849976,-0.12374563,465,390.75,0.84032255,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-16.799988,-1.9253896,887.1,852.4,820,872.55,160345,15,833.96796,21.782043,0.026118562,12.37456481671104
BRFL.NS,BOMBAY RAYON FASHIONS LTD,11.05,2021-07-06 07:33:50,10.5,0,1483496,1348927,10.4,0,INR,NSI,Asia/Kolkata,IST,8.455714,2.594286,0.30680862,15.4,-4.3499994,-0.2824675,5.5,5.55,1.0090909,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.15000057,1.3761522,11.4,10.9,10.45,10.9,606225,15,9.107394,1.942606,0.21329987,28.246753246753244
BRNL.NS,BHARAT ROAD NETWOR,33.3,2021-07-06 07:34:06,33.65,0,113859,128243,33.55,0,INR,NSI,Asia/Kolkata,IST,31.605715,1.6942844,0.0536069,40.5,-7.200001,-0.1777778,25.75,7.549999,0.29320386,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.049999237,-0.14992276,33.75,33.25,32.8,33.35,26348,15,31.693663,1.6063366,0.05068321,17.777777777777782
CANDC.NS,C & C CONSTRUCTION,4.3,2021-07-06 06:23:40,4.75,0,35491,29458,4.7,0,INR,NSI,Asia/Kolkata,IST,4.717143,-0.41714287,-0.088431254,7.75,-3.4499998,-0.44516125,1.9,2.4,1.263158,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.19999981,-4.44444,4.4,4.3,4.4,4.5,29336,15,5.4116197,-1.1116195,-0.20541345,44.516129032258064
CAPTRUST.NS,CAPITAL TRUST LTD.,115.15,2021-07-06 07:33:22,111.15,0,74572,20753,110.65,0,INR,NSI,Asia/Kolkata,IST,95.23,19.919998,0.20917775,149,-33.85,-0.2271812,50,65.15,1.303,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.949997,-1.6652408,120.95,113.55,114,117.1,19760,15,95.26338,19.88662,0.20875408,22.718120805369125
CAREERP.NS,CAREER POINT LTD,141,2021-07-06 07:27:13,142.85,0,215613,121155,142.55,0,INR,NSI,Asia/Kolkata,IST,139.38571,1.6142883,0.011581448,191,-50,-0.2617801,117.5,23.5,0.2,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,1.25,0.8944544,143,140,136.55,139.75,45750,15,145.02184,-4.0218353,-0.02773262,26.17801047120419
CEATLTD.NS,CEAT LTD,1352.55,2021-07-06 07:34:32,1358.8,0,112291,240369,1357.95,0,INR,NSI,Asia/Kolkata,IST,1337.0057,15.544312,0.011626212,1763,-410.44995,-0.23281336,835,517.55005,0.6198204,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,4.7000732,0.34870893,1360,1346.45,1374.8,1347.85,55813,15,1401.7186,-49.16858,-0.035077352,23.281338627339768
CENTUM.NS,CENTUM ELECTRONICS,496.1,2021-07-06 07:33:59,397.45,0,7967,11347,396,0,INR,NSI,Asia/Kolkata,IST,407.76715,88.332855,0.21662572,508.4,-12.299988,-0.024193525,260,236.1,0.90807694,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,25.800018,5.485864,508.4,479.95,395.65,470.3,156705,15,413.6028,82.49719,0.19945994,2.4193548387096686
CLSEL.NS,Chaman Lal Setia Exp Ltd,144.6,2021-07-06 07:34:33,127.15,0,91707,150516,127,0,INR,NSI,Asia/Kolkata,IST,129.21571,15.384293,0.11905899,150.35,-5.75,-0.038244095,120,24.600006,0.20500006,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.90000916,0.6263112,150.35,143.05,126.8,143.7,407020,15,129.39473,15.2052765,0.11751079,3.8244097106750914
COUNCODOS.NS,COUNTRY CONDO'S,3,2021-07-06 07:27:26,2.95,0,167025,121472,2.85,0,INR,NSI,Asia/Kolkata,IST,2.7514286,0.2485714,0.09034266,4.8,-1.8000002,-0.37500003,1.1,1.9,1.7272726,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,3.05,2.9,2.85,3,87911,15,2.8228874,0.17711258,0.06274164,37.49999999999999
CREATIVEYE.NS,CREATIVE EYE LTD,2.95,2021-07-06 06:44:37,3,0,893,1339,2.85,0,INR,NSI,Asia/Kolkata,IST,2.9871428,-0.037142754,-0.012434208,4.6,-1.6499999,-0.35869563,1.35,1.6,1.1851852,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.10000014,3.5087771,2.95,2.95,3,2.85,2501,15,3.0897887,-0.13978863,-0.04524213,35.8695652173913
CTE.NS,CAMBRIDGE TECH ENT,43.45,2021-07-06 07:16:38,0,0,54534,36061,0,0,INR,NSI,Asia/Kolkata,IST,34.33286,9.117142,0.26555148,53.5,-10.049999,-0.18785046,14.6,28.85,1.9760274,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,2.0499992,4.951689,43.45,43.45,39.45,41.4,8529,15,35.070774,8.379227,0.23892334,18.78504672897196
CUB.NS,CITY UNION BANK,166.55,2021-07-06 07:34:24,164.05,0,2153521,2514292,164,0,INR,NSI,Asia/Kolkata,IST,169.08,-2.5299988,-0.014963323,200,-33.449997,-0.16724998,115.6,50.950005,0.44074398,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,1.699997,1.0312387,167.05,164.7,165.8,164.85,1074221,15,169.6588,-3.1087952,-0.018323807,16.724999999999994
DALALSTCOM.NS,DSJ COMMUNICATION,1.65,2021-07-06 07:09:28,0,0,55886,27088,1.55,0,INR,NSI,Asia/Kolkata,IST,0.95714283,0.69285715,0.72388065,1.65,0,0,0.65,1,1.5384616,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.049999952,3.1249971,1.65,1.55,1.55,1.6,39935,15,0.97152776,0.6784722,0.698356,0
DCBBANK.NS,DCB BANK LIMITED,105.15,2021-07-06 07:34:38,103.3,0,1095016,2238420,103.2,0,INR,NSI,Asia/Kolkata,IST,105.08,0.069999695,0.0006661562,126.5,-21.349998,-0.1687747,74.3,30.849998,0.41520858,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.34999847,0.33396798,105.6,104.35,102.9,104.8,556571,15,107.396126,-2.2461243,-0.020914389,16.877470355731223
