symbol,short_name,change,regular_market_price,fifty_two_week_high,fifty_two_week_low,fifty_day_average,two_hundred_day_average,regular_market_open,regular_market_day_high,regular_market_day_low,regular_market_previous_close,regular_market_volume
KGL.NS,KARUTURI GLOBAL,50,0.25,0.5,0.15,0.2,0.23415492,0.15,0.25,0.15,0.2,7473514
KOLTEPATIL.NS,KOLTE-PATIL DEVELO,19.187675070028014,230.8,285.6,147.75,233.06528,235.62535,224.4,237.1,216.15,223.25,1630571
KOTAKBANK.NS,KOTAK MAHINDRA BAN,13.279648609077595,1776.9,2049,1230.6,1726.6666,1792.9944,1820,1820,1762.15,1813.25,2730266
KSERASERA.NS,KSS LTD,50,0.15,0.3,0.1,0.15,0.16056338,0.2,0.2,0.15,0.15,8023373
KTKBANK.NS,KARNATAKA BANK,20.79945799457994,58.45,73.8,39.5,61.366665,63.63627,59.3,59.7,57.65,59.05,933905
L&TFH.NS,L&T FINANCE HOLDIN,25.573192239858905,84.4,113.4,51.71434,91.1125,93.91479,86.7,86.85,81.2,86.3,12329940
LUMAXIND.NS,LUMAX INDUSTRIES,17.8843781540877,1464.45,1783.4,1188,1514.664,1548.6844,1440,1485,1422.45,1455.45,5830
M&M.NS,MAHINDRA &MAHINDRA,18.402394832204184,776.85,952.05,567.5,770.9403,804.1958,786.3,789.95,767.5,786.3,2526659
M&MFIN.NS,MAHINDRA &MAH FIN,31.654034774855102,153.3,224.3,112.7,156.00972,175.41795,153.05,154.35,148.75,152.9,6531564
MARINE.NS,Marine Electrical (I) Ltd,53.19735391400221,42.45,90.7,16,56.06389,59.77676,44.5,44.65,41,44.3,821368
MASFIN.NS,MAS FINANCIAL SERV,30.904262501687892,767.55,1110.85,647.35,839.92084,854.4246,779.85,781,764,772.2,10273
MCL.NS,Madhav Copper Limited,66.42241379310344,38.95,116,38,64.416664,83.627815,39.2,40,38,40,79245
MODIRUBBER.NS,MODI RUBBER,69.38208747975006,66.15,216.05,25.35,72.69028,91.51197,66.75,69.5,66.15,69.2,1075
MRF.NS,MRF LTD,21.171359620364917,77725,98599.95,55300,80808.75,83179.37,79000,79799.65,77300,78828.05,13483
NATNLSTEEL.NS,NATIONAL STEEL & A,30.17241379310345,4.05,5.8,2.1,4.1680555,4.4954224,4.45,4.45,4.05,4.25,32170
NEULANDLAB.NS,NEULAND LABORITIE,44.18858107157925,1587.5,2844.4,782.75,2047.4514,2098.9207,1454.45,1606.8,1454.45,1530.95,120137
NITIRAJ.NS,Nitiraj Engineers Ltd,18.38235294117647,49.95,61.2,43.2,43.2,45.53169,51.9,51.9,48.05,49.75,952
NXTDIGITAL.NS,NXTDIGITAL LIMITED,35.361479028697566,468.5,724.8,450,483.15555,490.90424,478,478,457,477.05,6418
OISL.NS,OCL IRON & STEEL L,54.878048780487795,1.85,4.1,1.85,1.9083333,2.303169,1.85,1.9,1.85,1.85,26878
ORCHPHARMA.NS,Orchid Pharma Limited,84.17632099463125,420,2654.25,5.45,667.3555,1160.519,431.4,431.4,409.95,431.5,11521
ORIENTLTD.NS,ORIENT PRESS LTD,39.38161106590725,74.5,122.9,62.25,81.42639,84.04929,79.35,80.85,73.9,77.75,29642
PAISALO.NS,PAISALO DIGITAL LT,32.38636363636363,595,880,346,639.5611,689.7715,600,609,576.85,601.8,18010
PCJEWELLER.NS,PC JEWELLER LIMITE,32.018209408194245,22.4,32.95,12.75,26.13611,26.770071,22.75,22.95,20.8,22.65,2245940
PETRONET.NS,PETRONET LNG,22.46232068276739,213.5,275.35,207.25,221.56805,233.82852,214.35,215.8,211.5,213.6,1698258
PFOCUS.NS,PRIME FOCUS,34.18972332015811,49.95,75.9,33.4,58.843056,59.991196,54,55.1,48.45,53.8,98682
PGHL.NS,PROCTER & GAMBLE HEALTH L,28.55533333333333,5358.35,7500,4480,5591.1377,6192.768,5416,5435.9,5315.75,5416.25,5662
PILITA.NS,PIL ITALICA LIFEST,64.58333333333333,6.8,19.2,5.5,8.3125,12.439437,6.95,7.05,6.65,6.95,821140
RAJMET.NS,Rajnandini Metal Limited,0.21344717182497636,187,187.4,15.175,31.05,31.084507,186,187.4,181.1,179.7,7900
RAJVIR.NS,RAJVIR INDUSTRIES,24.285714285714285,7.95,10.5,7,7.7458334,8.838733,7.6,7.95,7.6,7.95,1545
RBLBANK.NS,RBL BANK LIMITED,35.72730586948596,176.3,274.3,156.1,203.90834,213.26233,173,176.6,166.55,172.75,9780141
RESPONIND.NS,RESPONSIVE INDUSTR,36.33663366336634,128.6,202,91,138.14444,159.36972,130.55,133.9,125,134.35,26354
ROLLT.NS,ROLLATAINERS LTD,50,2.5,5,1.95,3.0902777,3.1073945,2.65,2.65,2.45,2.65,210489
ROML.NS,Raj Oil Mills Limited,60.815967126504255,66.75,170.35,3.75,81.3375,100.20634,69,69,56.5,69.5,21365
SANCO.NS,SANCO IND LIMITED,59.06976744186046,8.8,21.5,6.9,10.008333,10.525704,9.05,9.05,8.25,9.05,30509
SBICARD.NS,SBI CARDS & PAYMEN,9.679684071961383,1029.2,1139.5,753.05,992.0722,1001.662,1027.95,1030.25,995,1027.2,672632
SHIRPUR-G.NS,SHIRPUR GOLD REFIN,40.56603773584906,6.3,10.6,4.95,6.25,6.4457746,5.7,6.3,5.7,5.7,158110
SHRENIK.NS,SHRENIK LTD,85.64593301435406,1.5,10.45,1.45,1.9958333,2.309155,1.55,1.55,1.45,1.6,4248839
SILLYMONKS.NS,Silly Monks Entertain Ltd,33.54531001589825,20.9,31.45,18,21.651388,22.10986,20.3,21.35,19.45,21.4,6913
SIRCA.NS,Sirca Paint India Limited,16.6015625,320.25,384,220.1,334.25833,340.1486,315.15,327.55,283,324.65,153116
SORILINFRA.NS,SORIL INFRA RESOUR,51.28430296377607,110.95,227.75,50.6,137.50278,145.33205,114.15,114.15,104.2,110.45,60896
SRTRANSFIN.NS,SHRIRAM TRANSPORT,15.782273038209713,1292.7,1534.95,555.55,1380.2236,1380.8126,1277,1297.95,1243.8,1275.5,1420421
STAMPEDE.NS,STAMPEDE CAPITAL,18.75,0.65,0.8,0.4,0.71944445,0.7507042,0.75,0.75,0.65,0.65,977163
STAR.NS,STRIDES PHARMA SCI,32.06206206206206,678.7,999,551.1,768.0195,821.07605,697.8,700,656.7,692,961199
STINDIA.NS,STI INDIA,24.999999999999993,2.85,3.8,2.85,2.85,2.9919014,2.85,2.85,2.85,2.85,125
SURYODAY.NS,Suryoday Small Fin Bk Ltd,38.113716888813904,183.4,296.35,182.45,211.13194,232.06174,188.2,189.75,182.45,188.05,100015
SUVENPHAR.NS,Suven Pharmaceuticals Ltd,9.957627118644067,531.25,590,291.6,493.50696,496.0014,543.3,543.3,507.2,540.55,424183
SUVIDHAA.NS,Suvidhaa Infoserve Ltd,81.2987012987013,21.6,115.5,19.75,25.506945,34.619473,23.25,23.3,20.6,22.75,92414
SYMPHONY.NS,SYMPHONY LTD,40.149136577708006,915,1528.8,820,1019.13055,1117.4824,911.35,918.9,890,911.2,48398
TATAMOTORS.NS,TATA MOTORS LTD.,18.489258489258486,294.05,360.75,120.15,312.79443,314.25705,295.3,297.8,286.45,294.2,18229251
TECHNOFAB.NS,TECHNOFAB ENGINEER,51.19047619047618,6.15,12.6,4.85,6.227778,7.006338,6.5,6.6,6.15,6.15,3509
TEXINFRA.NS,TEXMACO INFRA & HO,22.465581977471842,61.95,79.9,31.15,65.015274,68.3338,60.65,62.3,57.4,60.5,52586
TVSMOTOR.NS,TVS MOTOR CO,16.066066066066067,559,666,409.05,594.9389,599.31793,557.6,561.25,544.05,555.8,1532673
TVVISION.NS,TV VISION LTD,20.634920634920633,2.5,3.15,1.15,2.086111,2.1200705,2.5,2.5,2.5,2.6,34077
UJJIVAN.NS,UJJIVAN FIN SERV,32.27206946454414,210.6,310.95,183.3,223.24583,223.42323,215,215,206,214.35,342114
UJJIVANSFB.NS,Ujjivan Small Financ Bank,42.600896860986545,25.6,44.6,25.1,29.7625,31.339085,26.2,26.2,25.1,25.95,2879244
UNICHEMLAB.NS,UNICHEM LABS,24.933333333333334,281.5,375,218.55,323.53473,323.84964,282.6,287.45,275,282.65,58483
UTTAMSTL.NS,UTTAM GALVA STEELS,57.603686635944705,4.6,10.85,3.7,4.9805555,6.883803,4.6,4.7,4.55,4.75,278769
V2RETAIL.NS,V2 RETAIL LTD,26.34130575307045,113.95,154.7,44.5,123.93056,125.70317,111.55,117.3,105.45,111.5,111715
VAKRANGEE.NS,VAKRANGEE LTD,56.69291338582677,30.25,69.85,24.5,38.691666,48.975,31.35,31.35,29.15,30.3,3584592
VARROC.NS,VARROC ENGINEERING,33.3089081963781,318.55,477.65,196.2,352.77917,382.82254,329,331.2,311.55,326.8,128936
VERTOZ.NS,Vertoz Advertising Ltd,59.37888198757764,130.8,322,116,159.78473,227.42746,138.4,140,126.55,136.8,113981
WANBURY.NS,WANBURY LTD,29.82456140350877,80,114,31.5,87.479164,89.52852,83.1,83.1,77.25,81.1,36030
WHIRLPOOL.NS,WHIRLPOOL OF INDIA,27.07212055974166,2032.5,2787,1980.1,2197.8682,2257.839,2108,2108,1991.55,2111.8,233905
YAARII.NS,YAARII DIG INTEGR SER LTD,47.724175524666116,95.9,183.45,37.8,105.58889,115.264084,91.5,98.95,90.7,95.45,115161
YESBANK.NS,YES BANK,42.16867469879518,12,20.75,11.9,13.145833,14.452113,12.35,12.35,11.9,12.3,104939312
ZICOM.NS,ZICOM ELECTRONIC S,53.6231884057971,1.6,3.45,1.15,1.4625,1.6179577,1.6,1.6,1.6,1.6,21541
