symbol,short_name,regular_market_price,regular_market_time,ask,ask_size,average_daily_volume_10_day,average_daily_volume_3_month,bid,bid_size,currency_id,exchange_id,exchange_timezone_name,exchange_timezone_short_name,fifty_day_average,fifty_day_average_change,fifty_day_average_change_percent,fifty_two_week_high,fifty_two_week_high_change,fifty_two_week_high_change_percent,fifty_two_week_low,fifty_two_week_low_change,fifty_two_week_low_change_percent,full_exchange_name,gmt_offset_milliseconds,is_tradeable,market_id,market_state,post_market_change,post_market_change_percent,post_market_price,post_market_time,pre_market_change,pre_market_change_percent,pre_market_price,pre_market_time,quote_delay,quote_source,quote_type,regular_market_change,regular_market_change_percent,regular_market_day_high,regular_market_day_low,regular_market_open,regular_market_previous_close,regular_market_volume,source_interval,two_hundred_day_average,two_hundred_day_average_change,two_hundred_day_average_change_percent,change
ARCOTECH.NS,ARCOTECH LTD,1.65,2021-06-28 09:25:18,0,0,37565,17945,0,0,INR,NSI,Asia/Kolkata,IST,1.5214286,0.12857139,0.08450702,4.1,-2.4499998,-0.59756094,1.4,0.25,0.17857143,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,1.65,1.6,1.65,1.65,60424,15,2.0070922,-0.35709226,-0.17791522,59.75609756097561
ARMANFIN.NS,ARMAN FINANCIAL SE,664.55,2021-06-29 07:28:48,664.25,0,86763,17401,662.5,0,INR,NSI,Asia/Kolkata,IST,605.23285,59.31714,0.098007135,817,-152.45001,-0.18659732,429,235.54999,0.54906756,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-2.9500122,-0.4419494,690.7,652.1,679.55,667.5,8090,15,641.1922,23.357788,0.036428683,18.659730722154226
ARVINDFASN.NS,ARVIND FASHIONS LT,137.1,2021-06-29 07:34:44,137.15,0,438663,378926,137.1,0,INR,NSI,Asia/Kolkata,IST,141.32,-4.220001,-0.029861314,182.85,-45.75,-0.25020507,116.72639,20.37362,0.17454168,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.6499939,-0.4718649,138.9,136,138.5,137.75,86468,15,146.9127,-9.812698,-0.06679271,25.02050861361772
ASHOKA.NS,ASHOKA BUILDCON LT,107,2021-06-29 07:34:46,106.95,0,3720479,2281945,106.85,0,INR,NSI,Asia/Kolkata,IST,93.582855,13.417145,0.14337182,118.6,-11.599998,-0.09780774,50,57,1.14,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,1.0999985,1.0387143,107.9,106,106,105.9,1348704,15,96.3422,10.657799,0.1106244,9.78077571669477
ASIANTILES.NS,ASIAN GRANITO INDI,186.7,2021-06-29 07:34:06,186.9,0,698388,751932,186.75,0,INR,NSI,Asia/Kolkata,IST,181.53714,5.162857,0.028439675,314.9,-128.2,-0.40711337,138.15,48.550003,0.35142964,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,2.25,1.2198428,188.15,185.35,186.1,184.45,221272,15,211.63368,-24.933685,-0.1178153,40.71133693235948
ASTRAZEN.NS,ASTREZENECA PHARMA,3641.7,2021-06-29 07:34:32,3641.7,0,13784,116439,3641.75,0,INR,NSI,Asia/Kolkata,IST,3770.5356,-128.8357,-0.03416907,4970,-1328.3,-0.2672636,3005,636.69995,0.21188018,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-9.75,-0.26701722,3669.85,3626.05,3626.05,3651.45,6263,15,3786.818,-145.11816,-0.038321927,26.726358148893365
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,33.65,2021-06-28 09:52:29,0,0,1904,1771,0,0,INR,NSI,Asia/Kolkata,IST,29.792856,3.8571453,0.12946545,60.25,-26.599998,-0.44149375,24.6,9.050001,0.36788622,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.30000305,0.89955944,33.95,32,32,33.35,10375,15,32.53475,1.1152496,0.03427872,44.149377593360995
AKASH.NS,Akash Infra-Projects Ltd,221.55,2021-06-29 06:40:37,222.45,0,110688,40521,221.6,0,INR,NSI,Asia/Kolkata,IST,217.92,3.630005,0.01665751,281,-59.449997,-0.21156582,85,136.55,1.6064706,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-1.550003,-0.69475704,227.05,221.55,227.05,223.1,6749,15,221.04184,0.50816345,0.002298947,21.156583629893234
AKZOINDIA.NS,AKZO NOBEL INDIA,2289.45,2021-06-29 07:34:26,2289.75,0,18080,17101,2286.2,0,INR,NSI,Asia/Kolkata,IST,2261.1985,28.251465,0.012494023,2530,-240.55005,-0.09507907,1795,494.44995,0.2754596,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.19995117,-0.008732827,2308,2280.45,2300,2289.65,2798,15,2270.9478,18.502197,0.008147346,9.507905138339929
ALCHEM.NS,ALCHEMIST LTD,3.7,2021-06-28 09:57:49,0,0,1781,4595,0,0,INR,NSI,Asia/Kolkata,IST,3.3642857,0.33571434,0.099787705,11.45,-7.75,-0.6768559,3.05,0.6500001,0.21311478,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.049999952,1.3698617,3.7,3.4,3.5,3.65,10794,15,4.4521275,-0.7521274,-0.16893663,67.68558951965065
AMARAJABAT.NS,AMARA RAJA BATTERI,748.9,2021-06-29 07:34:41,748.2,0,777826,1952258,748.3,0,INR,NSI,Asia/Kolkata,IST,763.29,-14.389954,-0.018852537,1025.55,-276.65002,-0.2697577,643.1,105.80005,0.1645157,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-2,-0.26634702,754.95,747,750.9,750.9,410825,15,864.6273,-115.727295,-0.13384645,26.97576909950758
AMBER.NS,AMBER ENTERPRISES,2919.65,2021-06-29 07:34:38,2919.15,0,261331,100456,2916.35,0,INR,NSI,Asia/Kolkata,IST,2844.71,74.93994,0.026343614,3662,-742.3501,-0.20271713,1425,1494.6499,1.0488771,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-31.100098,-1.0539726,2975,2907,2966,2950.75,45179,15,2907.88,11.77002,0.0040476294,20.271709448388854
ANSALAPI.NS,ANSAL PROPS & INFR,8.1,2021-06-29 07:31:30,8.1,0,267072,252756,8.1,0,INR,NSI,Asia/Kolkata,IST,7.102857,0.99714327,0.14038622,13.55,-5.45,-0.402214,3.6,4.5000005,1.2500001,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.10000038,1.2500048,8.3,7.8,8,8,72371,15,7.5787234,0.52127695,0.06878163,40.22140221402215
APLLTD.NS,ALEMBIC PHARMACEUT,986.65,2021-06-29 07:34:34,985.75,0,208529,442551,985.9,0,INR,NSI,Asia/Kolkata,IST,965.74713,20.902893,0.021644272,1145,-158.34998,-0.13829692,864.3,122.35004,0.14155969,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-15,-1.497529,1004.5,979.2,1001.05,1001.65,203133,15,979.26917,7.3808594,0.00753711,13.829694323144107
ARCOTECH.NS,ARCOTECH LTD,1.65,2021-06-28 09:25:18,0,0,37565,17945,0,0,INR,NSI,Asia/Kolkata,IST,1.5214286,0.12857139,0.08450702,4.1,-2.4499998,-0.59756094,1.4,0.25,0.17857143,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,1.65,1.6,1.65,1.65,60424,15,2.0070922,-0.35709226,-0.17791522,59.75609756097561
ARMANFIN.NS,ARMAN FINANCIAL SE,664.55,2021-06-29 07:28:48,664.25,0,86763,17401,662.5,0,INR,NSI,Asia/Kolkata,IST,605.23285,59.31714,0.098007135,817,-152.45001,-0.18659732,429,235.54999,0.54906756,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-2.9500122,-0.4419494,690.7,652.1,679.55,667.5,8090,15,641.1922,23.357788,0.036428683,18.659730722154226
ARVINDFASN.NS,ARVIND FASHIONS LT,137.1,2021-06-29 07:34:44,137.15,0,438663,378926,137.1,0,INR,NSI,Asia/Kolkata,IST,141.32,-4.220001,-0.029861314,182.85,-45.75,-0.25020507,116.72639,20.37362,0.17454168,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.6499939,-0.4718649,138.9,136,138.5,137.75,86468,15,146.9127,-9.812698,-0.06679271,25.02050861361772
ASHOKA.NS,ASHOKA BUILDCON LT,107,2021-06-29 07:34:46,106.95,0,3720479,2281945,106.85,0,INR,NSI,Asia/Kolkata,IST,93.582855,13.417145,0.14337182,118.6,-11.599998,-0.09780774,50,57,1.14,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,1.0999985,1.0387143,107.9,106,106,105.9,1348704,15,96.3422,10.657799,0.1106244,9.78077571669477
ASIANTILES.NS,ASIAN GRANITO INDI,186.7,2021-06-29 07:34:06,186.9,0,698388,751932,186.75,0,INR,NSI,Asia/Kolkata,IST,181.53714,5.162857,0.028439675,314.9,-128.2,-0.40711337,138.15,48.550003,0.35142964,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,2.25,1.2198428,188.15,185.35,186.1,184.45,221272,15,211.63368,-24.933685,-0.1178153,40.71133693235948
ASTRAZEN.NS,ASTREZENECA PHARMA,3641.7,2021-06-29 07:34:32,3641.7,0,13784,116439,3641.75,0,INR,NSI,Asia/Kolkata,IST,3770.5356,-128.8357,-0.03416907,4970,-1328.3,-0.2672636,3005,636.69995,0.21188018,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-9.75,-0.26701722,3669.85,3626.05,3626.05,3651.45,6263,15,3786.818,-145.11816,-0.038321927,26.726358148893365
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,33.65,2021-06-28 09:52:29,0,0,1904,1771,0,0,INR,NSI,Asia/Kolkata,IST,29.792856,3.8571453,0.12946545,60.25,-26.599998,-0.44149375,24.6,9.050001,0.36788622,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.30000305,0.89955944,33.95,32,32,33.35,10375,15,32.53475,1.1152496,0.03427872,44.149377593360995
AUBANK.NS,AU SMALL FINANCE B,1073.8,2021-06-29 07:34:47,1074.3,0,904705,1778849,1073.3,0,INR,NSI,Asia/Kolkata,IST,998.3143,75.48578,0.075613245,1354.4,-280.59998,-0.20717658,525,548.80005,1.0453334,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,23.350098,2.2228663,1076,1040,1053.5,1050.45,1103508,15,1033.1539,40.64612,0.039341785,20.717660956881286
AUTOLITIND.NS,AUTOLITE (INDIA) LIMITED,16.1,2021-06-28 09:38:06,0,0,1808,1165,0,0,INR,NSI,Asia/Kolkata,IST,18.8,-2.6999989,-0.14361696,43.3,-27.199999,-0.6281755,15.35,0.75,0.048859935,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,16.95,15.35,16.15,16.1,12968,15,25.594326,-9.494326,-0.3709543,62.817551963048494
BAFNAPH.NS,Bafna Pharmaceuticals Ltd,143,2021-06-29 06:56:15,144.4,0,8268,11254,143.05,0,INR,NSI,Asia/Kolkata,IST,138.58286,4.417145,0.031873673,233.55,-90.55,-0.3877114,21.3,121.7,5.713615,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-2.399994,-1.6506149,148,143,148,145.4,5364,15,143.15178,-0.15177917,-0.0010602674,38.771141083279815
BANDHANBNK.NS,BANDHAN BANK LTD,340,2021-06-29 07:34:41,340.2,0,9272172,8419788,340.05,0,INR,NSI,Asia/Kolkata,IST,308.93143,31.068573,0.10056786,430.7,-90.70001,-0.21058744,251.4,88.600006,0.35242644,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-6.700012,-1.93251,349,338.45,345,346.7,3439193,15,340.41843,-0.4184265,-0.0012291536,21.05874158346877
BCP.NS,B.C. Power Controls Ltd,3.9,2021-06-29 07:34:10,3.9,0,513513,538525,3.85,0,INR,NSI,Asia/Kolkata,IST,3.652857,0.24714303,0.06765746,8.7,-4.7999997,-0.55172414,2.85,1.0500002,0.36842114,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.049999952,-1.2658216,4,3.85,4,3.95,137667,15,4.6531916,-0.7531915,-0.16186556,55.17241379310344
BESTAGRO.NS,Best Agrolife Limited,333.2,2021-06-29 07:30:00,333.85,0,42287,91636,331.8,0,INR,NSI,Asia/Kolkata,IST,289.40286,43.79715,0.15133627,600,-266.8,-0.44466665,202.35,130.85,0.64665186,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,3,0.90854025,340,327.65,339.9,330.2,26161,15,367.0611,-33.861084,-0.09224918,44.46666666666667
BHARTIARTL.NS,BHARTI AIRTEL LTD,528.2,2021-06-29 07:34:48,528.15,0,7615239,10044228,528.15,0,INR,NSI,Asia/Kolkata,IST,538.39716,-10.197144,-0.018939817,623,-94.79999,-0.15216692,394,134.20001,0.34060916,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-3,-0.564759,532.25,526.95,531.25,531.2,3784619,15,543.73627,-15.536255,-0.028573144,15.216693418940604
BIGBLOC.NS,BIGBLOC CONSTRUCTI,97.5,2021-06-29 07:13:17,97.45,0,5380,8486,97.3,0,INR,NSI,Asia/Kolkata,IST,92.99571,4.5042877,0.048435435,177.35,-79.850006,-0.45023966,28.6,68.9,2.409091,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.69999695,0.7231373,100.15,97.05,98,96.8,4388,15,107.419365,-9.919365,-0.09234243,45.02396391316605
BILENERGY.NS,BIL ENERGY SYSTEMS,0.75,2021-06-28 09:58:50,0,0,231674,167609,0,0,INR,NSI,Asia/Kolkata,IST,0.6785714,0.0714286,0.105263196,1.4,-0.65,-0.4642857,0.4,0.35,0.875,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,0.85,0.75,0.8,0.75,369430,15,0.7169014,0.03309858,0.04616894,46.42857142857142
BIOCON.NS,BIOCON LTD,406.65,2021-06-29 07:34:46,406.65,0,1987618,3394173,406.55,0,INR,NSI,Asia/Kolkata,IST,392.73,13.919983,0.035444155,487.75,-81.100006,-0.16627371,363.25,43.399994,0.11947693,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,2.5,0.61858225,407.45,402,406.9,404.15,767784,15,410.87994,-4.22995,-0.0102948565,16.627370579190163
BIOFILCHEM.NS,BIOFIL CHEMICALS &,68.5,2021-06-29 07:34:11,68.65,0,40113,54973,68.5,0,INR,NSI,Asia/Kolkata,IST,70.77286,-2.2728577,-0.032114822,356.1,-287.6,-0.8076383,12.2,56.3,4.614754,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.5999985,-0.8683046,70.5,68.1,70.5,69.1,18128,15,103.40426,-34.90426,-0.33755147,80.76383038472339
BIRLATYRE.NS,BIRLA TYRES LTD,29.2,2021-06-29 07:34:35,29.2,0,935064,644448,29.15,0,INR,NSI,Asia/Kolkata,IST,27.761429,1.4385719,0.05181909,53.1,-23.899998,-0.45009413,17.5,11.700001,0.6685715,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.15000153,0.5163564,30,29.1,29.25,29.05,241135,15,27.82324,1.3767605,0.04948239,45.00941619585687
BKMINDST.NS,BKM INDUSTRIES LTD,1.2,2021-06-29 06:44:47,1.2,0,36620,24710,1.2,0,INR,NSI,Asia/Kolkata,IST,1.0557142,0.1442858,0.13667126,1.65,-0.44999993,-0.27272722,0.55,0.65000004,1.1818182,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.049999952,-3.9999962,1.25,1.2,1.25,1.25,5598,15,1.0732394,0.1267606,0.11811027,27.27272727272727
BLISSGVS.NS,BLISS GVS PHARMA,109.2,2021-06-29 07:34:25,109.3,0,257539,639121,109.15,0,INR,NSI,Asia/Kolkata,IST,111.68714,-2.4871445,-0.022268852,221,-111.8,-0.5058824,91.65,17.549995,0.19148931,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.7999954,0.73800313,109.9,108.2,108.95,108.4,105295,15,143.33086,-34.13086,-0.2381264,50.588235294117645
BLUECHIP.NS,BLUE CHIP INDIA,0.25,2021-06-28 09:25:09,0,0,2982,6442,0,0,INR,NSI,Asia/Kolkata,IST,0.27142859,-0.021428585,-0.07894742,0.45,-0.19999999,-0.44444442,0.05,0.2,4,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0,0,0.25,0.15,0.15,0.25,23224,15,0.28661972,-0.036619723,-0.12776414,44.44444444444444
BLUESTARCO.NS,BLUE STAR,815,2021-06-29 07:34:46,815.45,0,80264,125829,814.5,0,INR,NSI,Asia/Kolkata,IST,819.60144,-4.6014404,-0.0056142416,976.6,-161.59998,-0.16547203,465,350,0.75268817,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.75,0.09210931,819.2,808.9,818,814.25,46548,15,832.84753,-17.847534,-0.021429533,16.54720458734385
BRFL.NS,BOMBAY RAYON FASHIONS LTD,10.75,2021-06-29 07:33:18,10.7,0,5202678,1286918,10.65,0,INR,NSI,Asia/Kolkata,IST,7.9314284,2.8185716,0.35536745,15.4,-4.6499996,-0.30194804,5.5,5.25,0.95454544,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.35000038,-3.1531565,11.3,10.55,11.3,11.1,1612059,15,9.196127,1.5538731,0.16897038,30.1948051948052
BRITANNIA.NS,BRITANNIA INDS,3646.65,2021-06-29 07:34:44,3646.7,0,356666,522662,3646.65,0,INR,NSI,Asia/Kolkata,IST,3525.0742,121.57568,0.03448883,4010,-363.3501,-0.090610996,3317.3,329.34985,0.0992825,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-20.600098,-0.5617315,3660,3610.05,3655,3667.25,241848,15,3553.195,93.454834,0.026301634,9.061097256857854
BRNL.NS,BHARAT ROAD NETWOR,33.35,2021-06-29 07:34:19,33.35,0,188329,124852,33.3,0,INR,NSI,Asia/Kolkata,IST,30.974285,2.3757133,0.07669954,40.5,-7.1500015,-0.17654325,25.75,7.5999985,0.29514557,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-0.05000305,-0.14970973,33.9,32.6,33.9,33.4,35806,15,31.75493,1.595068,0.050230563,17.65432098765432
CANDC.NS,C & C CONSTRUCTION,5,2021-06-29 07:27:35,5,0,102018,28520,4.85,0,INR,NSI,Asia/Kolkata,IST,4.68,0.32000017,0.06837611,7.75,-2.75,-0.3548387,1.9,3.1,1.6315789,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,0.05000019,1.0101049,5.15,4.8,5,4.95,11123,15,5.428873,-0.42887306,-0.07899854,35.483870967741936
CAPTRUST.NS,CAPITAL TRUST LTD.,105.05,2021-06-29 07:33:30,105.7,0,36451,14738,105.15,0,INR,NSI,Asia/Kolkata,IST,91.77143,13.278572,0.14469178,149,-43.949997,-0.29496643,50,55.050003,1.1010001,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,7,7.139214,106.45,96.55,101.95,98.05,55028,15,95.07852,9.971481,0.10487628,29.496644295302012
CAREERP.NS,CAREER POINT LTD,142.5,2021-06-29 07:34:45,142.75,0,378997,107935,142.65,0,INR,NSI,Asia/Kolkata,IST,137.75,4.75,0.03448276,191,-48.5,-0.2539267,117.5,25,0.21276596,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-14.649994,-9.3223,147.9,140.55,144,157.15,305285,15,145.95985,-3.4598541,-0.023704149,25.392670157068064
CEATLTD.NS,CEAT LTD,1345.6,2021-06-29 07:34:24,1346.2,0,122202,246804,1345,0,INR,NSI,Asia/Kolkata,IST,1326.8329,18.76709,0.014144275,1763,-417.40002,-0.23675555,835,510.59998,0.611497,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,-3.7000732,-0.27422166,1360,1338,1349.3,1349.3,48705,15,1394.5936,-48.993652,-0.03513113,23.675553034600117
CENTUM.NS,CENTUM ELECTRONICS,400,2021-06-29 07:21:12,400.95,0,9548,11230,400.05,0,INR,NSI,Asia/Kolkata,IST,406.00287,-6.0028687,-0.014785286,487.15,-87.149994,-0.17889766,260,140,0.53846157,NSE,19800000,false,in_market,REGULAR,0,0,0,<null>,0,0,0,<null>,15,Free Realtime Quote,EQUITY,2.100006,0.52777237,408.6,396.85,407.95,397.9,1939,15,413.16797,-13.167969,-0.03187074,17.889767012213895
